ticker,code,Industry_group_code,Industry_group_name
NC,10102050,1510,Materials
MOV,25203010,2520,Consumer Durables & Apparel
ES,55101010,4010,Banks
NI,55103010,1510,Materials
XEL,55101010,2010,Capital Goods
NTRS,40203010,5510,Utilities
NOC,20101010,5510,Utilities
TEX,20106010,4520,Technology Hardware & Equipment
NWN,55102010,2010,Capital Goods
NWE,55103010,2010,Capital Goods
WFC,40101010,2010,Capital Goods
NUE,15104050,2510,Automobiles & Components
OXY,10102010,1010,Energy
OII,10101020,4510,Software & Services
ITI,45203010,4030,Insurance
VTOL,10101020,1010,Energy
FE,55101010,5510,Utilities
ODC,30301010,2010,Capital Goods
OGE,55101010,3020,"Food, Beverage & Tobacco"
OLN,15101010,2010,Capital Goods
OLP,60101010,1010,Energy
OKE,10102040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OTTR,55101010,5510,Utilities
OSG,10102040,5510,Utilities
OMI,35102010,3020,"Food, Beverage & Tobacco"
OC,20102010,1010,Energy
OI,15103010,2520,Consumer Durables & Apparel
OXM,25203010,3020,"Food, Beverage & Tobacco"
PNC,40101015,4510,Software & Services
PPG,15101050,4020,Diversified Financials
PCAR,20106010,2020,Commercial & Professional Services
PCG,55101010,4520,Technology Hardware & Equipment
SRE,55103010,6010,Real Estate
PAR,45203010,2010,Capital Goods
PKE,20101010,3030,Household & Personal Products
PKOH,20106020,5510,Utilities
PH,20106020,5510,Utilities
PATK,25101010,2520,Consumer Durables & Apparel
GDP,10102020,5510,Utilities
PAYX,45102020,2010,Capital Goods
AFG,40301030,1510,Materials
PVAC,10102020,3510,Health Care Equipment & Services
PPL,55101010,4520,Technology Hardware & Equipment
PNR,20106020,4020,Diversified Financials
PEP,30201030,1010,Energy
TPC,20103010,1510,Materials
PDCE,10102020,1510,Materials
PFE,35202010,2010,Capital Goods
EXC,55101010,2010,Capital Goods
WTRG,55104010,2530,Consumer Services
MO,30203010,2550,Retailing
COP,10102020,3010,Food & Staples Retailing
PVH,25203010,5510,Utilities
SENEA,30202030,2010,Capital Goods
AGYS,45103010,4520,Technology Hardware & Equipment
PIPR,40203020,2020,Commercial & Professional Services
PBI,20201060,2550,Retailing
POLY,45201020,1510,Materials
PCH,60101080,2030,Transportation
POWL,20104010,4020,Diversified Financials
PG,30301010,5510,Utilities
PNM,55101010,4020,Diversified Financials
PEG,55103010,1010,Energy
PHM,25201030,5020,Media & Entertainment
PCYO,55104010,3020,"Food, Beverage & Tobacco"
AGX,20103010,4510,Software & Services
KWR,15101050,1510,Materials
NXGN,35103010,3510,Health Care Equipment & Services
QMCO,45202030,4530,Semiconductors & Semiconductor Equipment
RJF,40203020,2530,Consumer Services
RES,10101020,5010,Telecommunication Services
RPM,15101050,1510,Materials
USLM,15102010,2010,Capital Goods
RAVN,20105010,3020,"Food, Beverage & Tobacco"
RBC,20104010,2010,Capital Goods
RGS,25302020,4010,Banks
AN,25504050,1510,Materials
RAD,30101010,5510,Utilities
RGCO,55102010,5510,Utilities
ROK,20104010,5510,Utilities
ROG,45203015,5510,Utilities
ROL,20201050,2030,Transportation
ROST,25504010,5510,Utilities
RGLD,15104030,5010,Telecommunication Services
R,20304020,1010,Energy
SEIC,40203010,2010,Capital Goods
SJW,55104010,3510,Health Care Equipment & Services
SFE,40203010,2510,Automobiles & Components
SLB,10101020,2010,Capital Goods
SCHL,50201040,2010,Capital Goods
SEB,30202030,4020,Diversified Financials
APPS,45103010,1510,Materials
SEE,15103020,4030,Insurance
IIN,35101010,6010,Real Estate
SMTC,45301020,3510,Health Care Equipment & Services
SCI,25302020,4020,Diversified Financials
SHEN,50102010,2520,Consumer Durables & Apparel
SHW,15101050,2520,Consumer Durables & Apparel
AOS,20102010,3010,Food & Staples Retailing
SJM,30202030,2020,Commercial & Professional Services
SNA,20106020,6010,Real Estate
KEY,40101015,1510,Materials
SON,15103020,3510,Health Care Equipment & Services
SJI,55102010,5010,Telecommunication Services
EIX,55101010,2010,Capital Goods
AWR,55104010,2510,Automobiles & Components
SO,55101010,4530,Semiconductors & Semiconductor Equipment
LUV,20302010,4530,Semiconductors & Semiconductor Equipment
SWX,55102010,2010,Capital Goods
T,50101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWN,10102020,2510,Automobiles & Components
SHYF,20106010,1010,Energy
STAA,35101020,2530,Consumer Services
SMP,25101010,2010,Capital Goods
SXI,20106020,3020,"Food, Beverage & Tobacco"
SWK,20106020,4030,Insurance
STT,40203010,2010,Capital Goods
SCL,15101050,2010,Capital Goods
STC,40301040,2010,Capital Goods
PSA,60101080,4510,Software & Services
SYK,35101010,3020,"Food, Beverage & Tobacco"
NAVI,40202010,2030,Transportation
RGR,25202010,5510,Utilities
SGC,25203010,2520,Consumer Durables & Apparel
SYY,30101020,2020,Commercial & Professional Services
TISI,20201050,5510,Utilities
TRC,60102010,2030,Transportation
ATI,15104050,6010,Real Estate
TFX,35101010,3510,Health Care Equipment & Services
TDS,50102010,4010,Banks
TNC,20106020,6010,Real Estate
TEN,25101010,2030,Transportation
TER,45301010,2010,Capital Goods
TXN,45301020,2530,Consumer Services
TXT,20101010,5510,Utilities
TMO,35203010,1510,Materials
THO,25102010,3020,"Food, Beverage & Tobacco"
TDW,10101020,3510,Health Care Equipment & Services
SIX,25301030,3510,Health Care Equipment & Services
TKR,20106020,2520,Consumer Durables & Apparel
TR,30202030,2020,Commercial & Professional Services
GL,40301020,2010,Capital Goods
TTC,20106015,4020,Diversified Financials
TRNS,20107010,4530,Semiconductors & Semiconductor Equipment
TRN,20106010,3010,Food & Staples Retailing
TYL,45103010,4520,Technology Hardware & Equipment
TSN,30202030,6010,Real Estate
UAL,20302010,1510,Materials
UGI,55102010,3030,Household & Personal Products
UFI,25203030,3010,Food & Staples Retailing
UNF,20201070,3010,Food & Staples Retailing
AEE,55103010,2530,Consumer Services
UNP,20304010,6010,Real Estate
UDR,60101060,5510,Utilities
UNH,35102030,2010,Capital Goods
UMBF,40101015,6010,Real Estate
UMH,60101060,3010,Food & Staples Retailing
UPS,20301010,3510,Health Care Equipment & Services
RTX,20101010,4520,Technology Hardware & Equipment
SGMS,25301010,2550,Retailing
UTL,55103010,6010,Real Estate
SXT,15101050,2520,Consumer Durables & Apparel
UVV,30203010,1010,Energy
UHS,35102020,2550,Retailing
UTMD,35101020,2510,Automobiles & Components
VFC,25203010,5510,Utilities
VSEC,20201070,5510,Utilities
VMI,20103010,2520,Consumer Durables & Apparel
VALU,40203040,2010,Capital Goods
VECO,45301010,2550,Retailing
VLGEA,30101030,1510,Materials
VSH,45203015,4520,Technology Hardware & Equipment
VNO,60101040,5510,Utilities
VMC,15102010,3030,Household & Personal Products
WDFC,30301010,2550,Retailing
WMT,30101040,4010,Banks
WBA,30101010,2010,Capital Goods
GHC,25302010,4030,Insurance
WRE,60101010,4510,Software & Services
AVA,55103010,6010,Real Estate
WSO,20107010,4020,Diversified Financials
WRI,60101070,1010,Energy
WMK,30101030,2510,Automobiles & Components
WST,35101020,4510,Software & Services
WDC,45202030,4010,Banks
WEYS,25501010,4010,Banks
WY,60101080,4010,Banks
WHR,25201040,4010,Banks
WMB,10102040,4010,Banks
WSM,25504060,3010,Food & Staples Retailing
WGO,25102010,4010,Banks
WEC,55103010,6010,Real Estate
LNT,55101010,2550,Retailing
WWW,25203020,4020,Diversified Financials
WWD,20106020,4020,Diversified Financials
FL,25504010,6010,Real Estate
WOR,15104050,4510,Software & Services
XRX,45202030,4510,Software & Services
YORW,55104010,3030,Household & Personal Products
SPB,30301010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TJX,25504010,2010,Capital Goods
ZION,40101015,2030,Transportation
OSK,20106010,2010,Capital Goods
WTM,40301040,2510,Automobiles & Components
QLYS,45103020,2030,Transportation
ALEX,60101010,2520,Consumer Durables & Apparel
SF,40203020,5510,Utilities
OVV,10102020,3510,Health Care Equipment & Services
LCII,25101010,4510,Software & Services
JKHY,45102020,2010,Capital Goods
ASB,40101015,2520,Consumer Durables & Apparel
NMIH,40102010,1010,Energy
TFC,40101015,4520,Technology Hardware & Equipment
VLY,40101015,5020,Media & Entertainment
FMBI,40101015,4510,Software & Services
NGVC,30101030,6010,Real Estate
RBB,40101015,5020,Media & Entertainment
LAND,60101080,3510,Health Care Equipment & Services
BIG,25503020,4030,Insurance
MS,40203020,2520,Consumer Durables & Apparel
TROW,40203010,2030,Transportation
NNN,60101070,4510,Software & Services
MSFT,45103020,2520,Consumer Durables & Apparel
ORCL,45103020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
COTY,30302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGEN,35203010,3510,Health Care Equipment & Services
ASTE,20106010,4030,Insurance
WERN,20304020,3020,"Food, Beverage & Tobacco"
AMWD,20102010,2020,Commercial & Professional Services
HOG,25102020,3020,"Food, Beverage & Tobacco"
SKYW,20302010,2030,Transportation
TOL,25201030,3510,Health Care Equipment & Services
POR,55101010,3510,Health Care Equipment & Services
VIVO,35101020,4030,Insurance
IT,45102010,3510,Health Care Equipment & Services
WTS,20106020,6010,Real Estate
NVR,25201030,4520,Technology Hardware & Equipment
INT,10102030,5510,Utilities
CLFD,45201020,3010,Food & Staples Retailing
ATUS,50201030,4010,Banks
ADBE,45103010,3510,Health Care Equipment & Services
JOE,60102010,2530,Consumer Services
DJCO,50201040,6010,Real Estate
EHC,35102020,4020,Diversified Financials
CNO,40301020,4530,Semiconductors & Semiconductor Equipment
MHO,25201030,3020,"Food, Beverage & Tobacco"
MRTN,20304020,4030,Insurance
FISV,45102020,4030,Insurance
KBH,25201030,2520,Consumer Durables & Apparel
CVM,35201010,4510,Software & Services
ABEO,35201010,1010,Energy
APYX,35101010,4020,Diversified Financials
UNM,40301020,4510,Software & Services
PPC,30202030,2530,Consumer Services
CLGX,20202020,6010,Real Estate
JJSF,30202030,4030,Insurance
HTLD,20304020,6010,Real Estate
CERN,35103010,2010,Capital Goods
ICAD,35103010,6010,Real Estate
MKL,40301040,6010,Real Estate
OSUR,35101020,2550,Retailing
FRPH,60102020,3510,Health Care Equipment & Services
PLXS,45203020,3510,Health Care Equipment & Services
CDZI,55104010,3510,Health Care Equipment & Services
IMKTA,30101030,5020,Media & Entertainment
SNV,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RDNT,35102015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JACK,25301040,4510,Software & Services
PEAK,60101050,4010,Banks
CMO,40204010,2520,Consumer Durables & Apparel
PLAB,45301010,3020,"Food, Beverage & Tobacco"
SAFM,30202030,4020,Diversified Financials
PGR,40301040,2020,Commercial & Professional Services
RLI,40301040,2010,Capital Goods
VOXX,25201010,4530,Semiconductors & Semiconductor Equipment
CDNS,45103010,4510,Software & Services
BRY,10102020,4010,Banks
OPY,40203020,4010,Banks
EBIX,45103010,2010,Capital Goods
CCL,25301020,4010,Banks
DRE,60101020,4530,Semiconductors & Semiconductor Equipment
MBI,40301040,3030,Household & Personal Products
BDN,60101040,4010,Banks
MIDD,20106020,4520,Technology Hardware & Equipment
EQC,60101040,3030,Household & Personal Products
UHT,60101050,2520,Consumer Durables & Apparel
CRMT,25504050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ABMD,35101010,1010,Energy
CNMD,35101010,5010,Telecommunication Services
XRAY,35101020,2020,Commercial & Professional Services
VIAC,50201020,4030,Insurance
ZTS,35202010,4020,Diversified Financials
HRTX,35201010,2530,Consumer Services
FICO,45103010,2020,Commercial & Professional Services
COOP,40102010,4520,Technology Hardware & Equipment
JOUT,25202010,5020,Media & Entertainment
VGR,30203010,4020,Diversified Financials
SCHW,40203020,4520,Technology Hardware & Equipment
CLH,20201050,1510,Materials
AIN,20106020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CYBE,45301010,2550,Retailing
MITK,45103010,2520,Consumer Durables & Apparel
FULT,40101015,1010,Energy
BXS,40101015,4030,Insurance
FAST,20107010,4030,Insurance
WABC,40101015,4030,Insurance
MXIM,45301020,3020,"Food, Beverage & Tobacco"
HLF,30302010,4520,Technology Hardware & Equipment
FRC,40101015,1010,Energy
APH,45203015,2010,Capital Goods
IPAR,30302010,3510,Health Care Equipment & Services
PII,25202010,4510,Software & Services
ICPT,35201010,4020,Diversified Financials
PXD,10102020,6010,Real Estate
USM,50102010,6010,Real Estate
MAN,20202010,4010,Banks
ITIC,40301040,4010,Banks
DX,40204010,1010,Energy
MGM,25301010,2010,Capital Goods
WM,20201050,2010,Capital Goods
DELL,45202030,2010,Capital Goods
SSP,50201020,4010,Banks
SAMG,40203010,4030,Insurance
IIVI,45203015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FCX,15104025,4030,Insurance
CDMO,35201010,4530,Semiconductors & Semiconductor Equipment
ODP,25504040,1510,Materials
MTH,25201030,2550,Retailing
ARCH,10102050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WRB,40301040,4510,Software & Services
CINF,40301040,2550,Retailing
ORI,40301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGPI,30201020,4020,Diversified Financials
DDD,45202030,6010,Real Estate
DVN,10102020,6010,Real Estate
LNN,20106015,4520,Technology Hardware & Equipment
LH,35102015,4010,Banks
WDAY,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MFA,40204010,4020,Diversified Financials
RPT,60101070,4530,Semiconductors & Semiconductor Equipment
STAR,60101010,3510,Health Care Equipment & Services
AGM,40102010,3510,Health Care Equipment & Services
SRCE,40101015,2510,Automobiles & Components
VLO,10102030,1010,Energy
TRS,20106020,2010,Capital Goods
IEX,20106020,4510,Software & Services
MLI,20106020,4010,Banks
TCF,40101015,4530,Semiconductors & Semiconductor Equipment
ARGO,40301040,2520,Consumer Durables & Apparel
TECH,35203010,4010,Banks
BRO,40301010,4010,Banks
AMBA,45301020,4010,Banks
TG,15101010,4010,Banks
SIG,25504040,4520,Technology Hardware & Equipment
PRTK,35202010,4030,Insurance
NLOK,45103020,5020,Media & Entertainment
SPWH,25504040,2530,Consumer Services
ABBV,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APAM,40203010,4010,Banks
CONE,60101080,4030,Insurance
GMRE,60101050,4010,Banks
CGNX,45203010,4010,Banks
PBCT,40101015,4010,Banks
ENTA,35201010,4010,Banks
VOYA,40201020,4010,Banks
CRUS,45301020,4010,Banks
NEOG,35101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HNGR,35102020,4010,Banks
LEA,25101010,4010,Banks
EOG,10102020,4010,Banks
BCC,20107010,4010,Banks
ZIXI,45103010,4010,Banks
SFBS,40101015,5020,Media & Entertainment
LSCC,45301020,2010,Capital Goods
TMHC,25201030,4030,Insurance
AROW,40101015,4030,Insurance
NBN,40101015,4010,Banks
BMTC,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CPF,40101015,4010,Banks
DGII,45201020,4030,Insurance
DGICA,40301040,4010,Banks
EA,50202020,4030,Insurance
HMHC,25302010,4010,Banks
PRTA,35201010,4010,Banks
CNBKA,40101015,4010,Banks
CIA,40301020,4010,Banks
FBNC,40101015,4010,Banks
CHCO,40101015,4010,Banks
CBU,40101015,4010,Banks
FBP,40101015,3510,Health Care Equipment & Services
GBCI,40101015,1010,Energy
FRME,40101015,4010,Banks
TVTX,35201010,4010,Banks
INDB,40101015,4010,Banks
IBCP,40101015,4030,Insurance
HIFS,40102010,2010,Capital Goods
OFG,40101015,4010,Banks
PEBK,40101015,5510,Utilities
LSXMK,50201030,4010,Banks
XONE,20106020,4010,Banks
MCY,40301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NWLI,40301020,4010,Banks
ONB,40101015,4510,Software & Services
IMGN,35201010,4010,Banks
PEBO,40101015,6010,Real Estate
SIGI,40301040,6010,Real Estate
SIVB,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IHC,40301020,5020,Media & Entertainment
WSFS,40102010,4010,Banks
WAFD,40102010,4010,Banks
WBS,40101015,4010,Banks
WSBC,40101015,4020,Diversified Financials
ACNB,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBCF,40101015,4510,Software & Services
FFBC,40101015,5010,Telecommunication Services
BLFS,35101020,4010,Banks
TALO,10102020,4010,Banks
TMP,40101015,4020,Diversified Financials
TRST,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UBSI,40101015,3010,Food & Staples Retailing
UFCS,40301040,1010,Energy
NVEE,20103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PFSI,40102010,2520,Consumer Durables & Apparel
ARTNA,55104010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMNB,40101015,4520,Technology Hardware & Equipment
IBTX,40101015,4010,Banks
CMRX,35201010,4010,Banks
CCNE,40101015,5020,Media & Entertainment
MODN,45103010,2530,Consumer Services
RBNC,40101015,4010,Banks
AHH,60101010,6010,Real Estate
AMH,60101060,4020,Diversified Financials
ADMA,35201010,6010,Real Estate
HMTV,50201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TSC,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CVLY,40101015,4010,Banks
CNOB,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HASI,40204010,4010,Banks
EPZM,35201010,4010,Banks
ECOM,45103010,4010,Banks
TMUS,50102010,1010,Energy
NCBS,40101015,5510,Utilities
CHMG,40101015,4020,Diversified Financials
NRZ,40204010,4010,Banks
IQV,35203010,3010,Food & Staples Retailing
SFM,30101030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FI,10101020,2510,Automobiles & Components
BLUE,35201010,4010,Banks
CCS,25201030,6010,Real Estate
NSTG,35203010,4010,Banks
COMM,45201020,4020,Diversified Financials
CZNC,40101015,4030,Insurance
FRBK,40101015,1010,Energy
NWSA,50201040,4510,Software & Services
NDLS,25301040,6010,Real Estate
FNB,40101015,2550,Retailing
REXR,60101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CHMI,40204010,4010,Banks
DOC,60101050,2530,Consumer Services
AGIO,35201010,4510,Software & Services
ESPR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FDBC,40101015,4520,Technology Hardware & Equipment
ANIP,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FCF,40101015,6010,Real Estate
FVCB,40101015,6010,Real Estate
THFF,40101015,3510,Health Care Equipment & Services
ASC,10102040,4510,Software & Services
CWEN,55105010,2520,Consumer Durables & Apparel
SC,40202010,4510,Software & Services
FLIC,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
USFD,30101020,2550,Retailing
PGEN,35201010,2020,Commercial & Professional Services
FOXF,25101010,3510,Health Care Equipment & Services
BUSE,40101015,4510,Software & Services
BRX,60101070,4010,Banks
FRAF,40101015,4010,Banks
ALRS,40201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPNT,40301050,6010,Real Estate
AR,10102020,2550,Retailing
FEYE,45103020,5020,Media & Entertainment
