ticker,Industry_group_code,Industry_group_name
TGTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
THC,3510,Health Care Equipment & Services
THFF,4010,Banks
THO,2510,Automobiles & Components
THR,2010,Capital Goods
THRM,2510,Automobiles & Components
THS,3020,"Food, Beverage & Tobacco"
TIF,2550,Retailing
TILE,2020,Commercial & Professional Services
TISI,2020,Commercial & Professional Services
TITN,2010,Capital Goods
TJX,2550,Retailing
TKR,2010,Capital Goods
TLND,4510,Software & Services
TLYS,2550,Retailing
TMDX,3510,Health Care Equipment & Services
TMHC,2520,Consumer Durables & Apparel
TMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TMP,4010,Banks
TMST,1510,Materials
TMUS,5010,Telecommunication Services
TMX,2530,Consumer Services
TNC,2010,Capital Goods
TNDM,3510,Health Care Equipment & Services
TNET,2020,Commercial & Professional Services
TNL,2530,Consumer Services
TOL,2520,Consumer Durables & Apparel
TOWN,4010,Banks
TPB,3020,"Food, Beverage & Tobacco"
TPC,2010,Capital Goods
TPH,2520,Consumer Durables & Apparel
TPIC,2010,Capital Goods
TPR,2520,Consumer Durables & Apparel
TPTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TPX,2520,Consumer Durables & Apparel
TREE,4020,Diversified Financials
TREX,2010,Capital Goods
TRGP,1010,Energy
TRHC,3510,Health Care Equipment & Services
TRIP,5020,Media & Entertainment
TRMB,4520,Technology Hardware & Equipment
TRMK,4010,Banks
TRN,2010,Capital Goods
TRNS,2010,Capital Goods
TROW,4020,Diversified Financials
TROX,1510,Materials
TRS,2010,Capital Goods
TRTN,2010,Capital Goods
TRU,2020,Commercial & Professional Services
TRUE,5020,Media & Entertainment
TRUP,4030,Insurance
TRV,4030,Insurance
TSC,4010,Banks
TSCO,2550,Retailing
TSE,1510,Materials
TSLA,2510,Automobiles & Components
TSN,3020,"Food, Beverage & Tobacco"
TT,2010,Capital Goods
TTC,2010,Capital Goods
TTD,4510,Software & Services
TTEC,4510,Software & Services
TTEK,2020,Commercial & Professional Services
TTGT,5020,Media & Entertainment
TTMI,4520,Technology Hardware & Equipment
TTWO,5020,Media & Entertainment
TUP,2520,Consumer Durables & Apparel
TVTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TVTY,3510,Health Care Equipment & Services
TW,4020,Diversified Financials
TWLO,4510,Software & Services
TWNK,3020,"Food, Beverage & Tobacco"
TWOU,4510,Software & Services
TWST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TWTR,5020,Media & Entertainment
TXG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TXMD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TXN,4530,Semiconductors & Semiconductor Equipment
TXRH,2530,Consumer Services
TXT,2010,Capital Goods
TYL,4510,Software & Services
UAA,2520,Consumer Durables & Apparel
UAL,2030,Transportation
UBER,2030,Transportation
UBSI,4010,Banks
UBX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UCBI,2550,Retailing
UCTT,4530,Semiconductors & Semiconductor Equipment
UEC,1010,Energy
UEIC,2520,Consumer Durables & Apparel
UFCS,4030,Insurance
UFI,2520,Consumer Durables & Apparel
UFPI,2010,Capital Goods
UFPT,1510,Materials
UFS,1510,Materials
UGI,5510,Utilities
UHS,3510,Health Care Equipment & Services
UIS,4510,Software & Services
ULH,2030,Transportation
ULTA,2550,Retailing
UMBF,4010,Banks
UMPQ,4010,Banks
UNF,2020,Commercial & Professional Services
UNFI,3010,Food & Staples Retailing
UNH,3510,Health Care Equipment & Services
UNM,4030,Insurance
UNP,2030,Transportation
UNVR,2010,Capital Goods
UPLD,4510,Software & Services
UPS,2030,Transportation
UPWK,2020,Commercial & Professional Services
URBN,2550,Retailing
URGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
URI,2010,Capital Goods
USB,4010,Banks
USCR,1510,Materials
USFD,3010,Food & Staples Retailing
USM,5010,Telecommunication Services
USPH,3510,Health Care Equipment & Services
USX,2030,Transportation
UTHR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UTI,2530,Consumer Services
UTL,5510,Utilities
UVSP,4010,Banks
V,4510,Software & Services
VAC,2530,Consumer Services
VAPO,3510,Health Care Equipment & Services
VAR,3510,Health Care Equipment & Services
VBIV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VBTX,4010,Banks
VC,2510,Automobiles & Components
VCEL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VCRA,3510,Health Care Equipment & Services
VCYT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VEC,2010,Capital Goods
VECO,4530,Semiconductors & Semiconductor Equipment
VEEV,3510,Health Care Equipment & Services
VERI,4510,Software & Services
VERO,3510,Health Care Equipment & Services
VERU,3030,Household & Personal Products
VFC,2520,Consumer Durables & Apparel
VG,2030,Transportation
VGR,3020,"Food, Beverage & Tobacco"
VIAC,5020,Media & Entertainment
VIACA,5020,Media & Entertainment
VIAV,4520,Technology Hardware & Equipment
VICR,2010,Capital Goods
VIE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIRT,4020,Diversified Financials
VIST,1010,Energy
VKTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VLO,1010,Energy
VLY,4520,Technology Hardware & Equipment
VMC,1510,Materials
VMD,3510,Health Care Equipment & Services
VMI,2010,Capital Goods
VMW,4510,Software & Services
VNDA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VNRX,3510,Health Care Equipment & Services
VOYA,4020,Diversified Financials
VPG,4520,Technology Hardware & Equipment
VRA,2520,Consumer Durables & Apparel
VRAY,3510,Health Care Equipment & Services
VRCA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VREX,3510,Health Care Equipment & Services
VRM,2550,Retailing
VRNS,4510,Software & Services
VRNT,4510,Software & Services
VRRM,4510,Software & Services
VRSK,2020,Commercial & Professional Services
VRSN,4510,Software & Services
VRT,2010,Capital Goods
VRTS,4020,Diversified Financials
VRTU,4510,Software & Services
VRTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSAT,4520,Technology Hardware & Equipment
VSEC,2020,Commercial & Professional Services
VSH,4520,Technology Hardware & Equipment
VST,5510,Utilities
VSTM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSTO,2520,Consumer Durables & Apparel
VTRS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VVI,2020,Commercial & Professional Services
VVNT,2530,Consumer Services
VVV,1510,Materials
VYGR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VYNE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VZ,5010,Telecommunication Services
W,2550,Retailing
WAB,2010,Capital Goods
WABC,4010,Banks
WAFD,4010,Banks
WAL,4010,Banks
WASH,4010,Banks
WAT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WBA,3010,Food & Staples Retailing
WBS,4010,Banks
WBT,2010,Capital Goods
WCC,2010,Capital Goods
WD,4010,Banks
WDAY,4510,Software & Services
WDC,4520,Technology Hardware & Equipment
WDFC,3030,Household & Personal Products
WDR,4020,Diversified Financials
WEC,5510,Utilities
WEN,2530,Consumer Services
WERN,2030,Transportation
WETF,4020,Diversified Financials
WEX,4510,Software & Services
WFC,4010,Banks
WGO,2510,Automobiles & Components
WH,2530,Consumer Services
WHD,1010,Energy
WHR,2520,Consumer Durables & Apparel
WIFI,5010,Telecommunication Services
WING,2530,Consumer Services
WIRE,2010,Capital Goods
WK,4510,Software & Services
WLDN,2020,Commercial & Professional Services
WLK,1510,Materials
WLTW,4030,Insurance
WM,2020,Commercial & Professional Services
WMB,1010,Energy
WMGI,3510,Health Care Equipment & Services
WMS,2010,Capital Goods
WMT,3010,Food & Staples Retailing
WNC,2010,Capital Goods
WOR,1510,Materials
WORK,4510,Software & Services
WPM,1510,Materials
WPX,1010,Energy
WRB,4030,Insurance
WRK,1510,Materials
WRLD,4020,Diversified Financials
WSBC,4010,Banks
WSC,2010,Capital Goods
WSFS,4010,Banks
WSM,2550,Retailing
WSO,2010,Capital Goods
WST,3510,Health Care Equipment & Services
WTFC,4010,Banks
WTI,1010,Energy
WTRE,4030,Insurance
WTRG,5510,Utilities
WTRH,2550,Retailing
WTS,2010,Capital Goods
WTTR,1010,Energy
WU,4510,Software & Services
WVE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WW,2530,Consumer Services
WWD,2010,Capital Goods
WWE,5020,Media & Entertainment
WWW,2520,Consumer Durables & Apparel
WYNN,2530,Consumer Services
X,1510,Materials
XAIR,3510,Health Care Equipment & Services
XCUR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XEC,1010,Energy
XEL,5510,Utilities
XENT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XERS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XLNX,4530,Semiconductors & Semiconductor Equipment
XLRN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XNCR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XOM,1010,Energy
XOMA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XONE,2010,Capital Goods
XPEL,2510,Automobiles & Components
XPER,4510,Software & Services
XPO,2030,Transportation
XRAY,3510,Health Care Equipment & Services
XRX,4520,Technology Hardware & Equipment
XYL,2010,Capital Goods
YETI,2520,Consumer Durables & Apparel
YEXT,4510,Software & Services
YMAB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YORW,5510,Utilities
YUM,2530,Consumer Services
YUMC,2530,Consumer Services
ZBH,3510,Health Care Equipment & Services
ZBRA,4520,Technology Hardware & Equipment
ZEN,4510,Software & Services
ZG,5020,Media & Entertainment
ZGNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZION,4010,Banks
ZIOP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZIXI,4510,Software & Services
ZM,4510,Software & Services
ZNTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZS,4510,Software & Services
ZTS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZUMZ,2550,Retailing
ZUO,4510,Software & Services
ZYXI,3510,Health Care Equipment & Services
IIN,3510,Health Care Equipment & Services
PSTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NKTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IVAC,4520,Technology Hardware & Equipment
FRST,4010,Banks
ALXO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GNTY,4010,Banks
GOCO,4030,Insurance
INS,4510,Software & Services
LBRDA,5020,Media & Entertainment
NCNO,4510,Software & Services
RLAY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TH,2530,Consumer Services
AIR,2010,Capital Goods
AAL,2030,Transportation
CECE,2020,Commercial & Professional Services
PNW,5510,Utilities
PRG,4020,Diversified Financials
ABT,3510,Health Care Equipment & Services
AMD,4530,Semiconductors & Semiconductor Equipment
APD,1510,Materials
ALK,2030,Transportation
ATRI,3510,Health Care Equipment & Services
MATX,2030,Transportation
ALX,6010,Real Estate
ALCO,3020,"Food, Beverage & Tobacco"
Y,4030,Insurance
HON,2010,Capital Goods
SWKS,4530,Semiconductors & Semiconductor Equipment
HES,1010,Energy
UHAL,2030,Transportation
ABM,2020,Commercial & Professional Services
PRI,4030,Insurance
ECOL,2020,Commercial & Professional Services
AEP,5510,Utilities
AXP,4020,Diversified Financials
AFL,4030,Insurance
AIG,4030,Insurance
ANAT,4030,Insurance
AMSWA,4510,Software & Services
AVD,1510,Materials
AME,2010,Capital Goods
AMGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADI,4530,Semiconductors & Semiconductor Equipment
ANDE,3010,Food & Staples Retailing
NBR,1010,Energy
APA,1010,Energy
APOG,2010,Capital Goods
AAPL,4520,Technology Hardware & Equipment
AMAT,4530,Semiconductors & Semiconductor Equipment
EPAC,2010,Capital Goods
TREC,1510,Materials
ADM,3020,"Food, Beverage & Tobacco"
ARCB,2030,Transportation
ARW,4520,Technology Hardware & Equipment
ASH,1510,Materials
ATRO,2010,Capital Goods
REX,1010,Energy
ADSK,4510,Software & Services
ADP,4510,Software & Services
AVY,1510,Materials
AVT,4520,Technology Hardware & Equipment
AZZ,2010,Capital Goods
BRT,6010,Real Estate
BMI,4520,Technology Hardware & Equipment
BCPC,1510,Materials
PTVCB,4030,Insurance
BLL,1510,Materials
BPOP,4010,Banks
BOH,4010,Banks
BK,4020,Diversified Financials
B,2010,Capital Goods
BAX,3510,Health Care Equipment & Services
AIT,2010,Capital Goods
BDX,3510,Health Care Equipment & Services
BELFB,4520,Technology Hardware & Equipment
VZ,5010,Telecommunication Services
BBY,2550,Retailing
BIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BKH,5510,Utilities
HRB,2530,Consumer Services
BA,2010,Capital Goods
RHI,2020,Commercial & Professional Services
BRC,2020,Commercial & Professional Services
BMY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CAL,2550,Retailing
BC,2520,Consumer Durables & Apparel
MTRN,1510,Materials
MTZ,2010,Capital Goods
UIS,4510,Software & Services
RAMP,4510,Software & Services
CI,3510,Health Care Equipment & Services
CNA,4030,Insurance
CSX,2030,Transportation
CTS,4520,Technology Hardware & Equipment
TLS,4510,Software & Services
CBT,1510,Materials
CACI,2020,Commercial & Professional Services
CAMP,4520,Technology Hardware & Equipment
CWT,5510,Utilities
CPB,3020,"Food, Beverage & Tobacco"
STZ,3020,"Food, Beverage & Tobacco"
CAH,3510,Health Care Equipment & Services
CSL,2010,Capital Goods
CRS,1510,Materials
CASY,3010,Food & Staples Retailing
CAT,2010,Capital Goods
CATO,2550,Retailing
CVCO,2520,Consumer Durables & Apparel
LUMN,5010,Telecommunication Services
MGLN,3510,Health Care Equipment & Services
CMD,3510,Health Care Equipment & Services
CHE,3510,Health Care Equipment & Services
JPM,4010,Banks
CPK,5510,Utilities
CVX,1010,Energy
EAT,2530,Consumer Services
CHD,3030,Household & Personal Products
CHDN,2530,Consumer Services
CBB,5010,Telecommunication Services
CTAS,2020,Commercial & Professional Services
IHRT,5020,Media & Entertainment
CLF,1510,Materials
CLX,3030,Household & Personal Products
COKE,3020,"Food, Beverage & Tobacco"
KO,3020,"Food, Beverage & Tobacco"
CDE,1510,Materials
COHR,4520,Technology Hardware & Equipment
COHU,4530,Semiconductors & Semiconductor Equipment
CL,3030,Household & Personal Products
CCF,1510,Materials
AON,4030,Insurance
CMCSA,5020,Media & Entertainment
CMA,4010,Banks
CBSH,4010,Banks
C,4010,Banks
CMC,1510,Materials
CAR,2030,Transportation
DXC,4510,Software & Services
CMTL,4520,Technology Hardware & Equipment
CAG,3020,"Food, Beverage & Tobacco"
SSTK,2550,Retailing
ED,5510,Utilities
BH,2530,Consumer Services
CTO,6010,Real Estate
CMS,5510,Utilities
CLR,1010,Energy
CTB,2510,Automobiles & Components
COO,3510,Health Care Equipment & Services
TAP,3020,"Food, Beverage & Tobacco"
GLW,4520,Technology Hardware & Equipment
CUZ,6010,Real Estate
CBRL,2530,Consumer Services
CR,2010,Capital Goods
OMF,4020,Diversified Financials
CCK,1510,Materials
CFR,4010,Banks
CMI,2010,Capital Goods
CW,2010,Capital Goods
WEN,2530,Consumer Services
DAN,2510,Automobiles & Components
DHR,3510,Health Care Equipment & Services
TGT,2550,Retailing
DE,2010,Capital Goods
DAL,2030,Transportation
DLX,2020,Commercial & Professional Services
DTE,5510,Utilities
ATGE,2530,Consumer Services
DBD,4520,Technology Hardware & Equipment
DDS,2550,Retailing
DIOD,4530,Semiconductors & Semiconductor Equipment
DIS,5020,Media & Entertainment
DG,2550,Retailing
D,5510,Utilities
DCI,2010,Capital Goods
DOV,2010,Capital Goods
DD,1510,Materials
OMC,5020,Media & Entertainment
DCO,2010,Capital Goods
DUK,5510,Utilities
DNB,2020,Commercial & Professional Services
FLS,2010,Capital Goods
DY,2010,Capital Goods
PKI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EML,2010,Capital Goods
EGP,6010,Real Estate
ETN,2010,Capital Goods
ECL,1510,Materials
EMR,2010,Capital Goods
ATO,5510,Utilities
EBF,2020,Commercial & Professional Services
ENZ,3510,Health Care Equipment & Services
EFX,2020,Commercial & Professional Services
EQT,1010,Energy
ESCA,2520,Consumer Durables & Apparel
NEU,1510,Materials
EXPD,2030,Transportation
BOOM,1010,Energy
IIIN,2010,Capital Goods
XOM,1010,Energy
FMC,1510,Materials
NEE,5510,Utilities
FARM,3020,"Food, Beverage & Tobacco"
FDX,2030,Transportation
FRT,6010,Real Estate
FSS,2010,Capital Goods
M,2550,Retailing
FOE,1510,Materials
FITB,4010,Banks
RF,4010,Banks
TRMK,4010,Banks
FCNCA,4010,Banks
MTB,4010,Banks
USB,4010,Banks
FHN,4010,Banks
FLO,3020,"Food, Beverage & Tobacco"
FLR,2010,Capital Goods
F,2510,Automobiles & Components
FSTR,2010,Capital Goods
FELE,2010,Capital Goods
BEN,4020,Diversified Financials
FUL,1510,Materials
GATX,2010,Capital Goods
AJG,4030,Insurance
TGNA,5020,Media & Entertainment
GPS,2550,Retailing
AJRD,2010,Capital Goods
GD,2010,Capital Goods
GE,2010,Capital Goods
GIS,3020,"Food, Beverage & Tobacco"
ALLY,4020,Diversified Financials
GM,2510,Automobiles & Components
SPXC,2010,Capital Goods
GCO,2550,Retailing
GNTX,2510,Automobiles & Components
GPC,2550,Retailing
GTY,6010,Real Estate
GLT,1510,Materials
GT,2510,Automobiles & Components
GRC,2010,Capital Goods
GRA,1510,Materials
GGG,2010,Capital Goods
GHM,2010,Capital Goods
GWW,2010,Capital Goods
GTN,5020,Media & Entertainment
GEF,1510,Materials
HAL,1010,Energy
LHX,2010,Capital Goods
HSC,2020,Commercial & Professional Services
HAS,2520,Consumer Durables & Apparel
AMOT,2010,Capital Goods
HVT,2550,Retailing
HE,5510,Utilities
HWKN,1510,Materials
HCSG,2020,Commercial & Professional Services
WELL,6010,Real Estate
STRL,2010,Capital Goods
HL,1510,Materials
HEI,2010,Capital Goods
KHC,3020,"Food, Beverage & Tobacco"
HELE,2520,Consumer Durables & Apparel
HP,1010,Energy
HSY,3020,"Food, Beverage & Tobacco"
HPQ,4520,Technology Hardware & Equipment
HXL,2010,Capital Goods
HRC,3510,Health Care Equipment & Services
HLT,2530,Consumer Services
HFC,1010,Energy
HD,2550,Retailing
HNI,2020,Commercial & Professional Services
HRL,3020,"Food, Beverage & Tobacco"
CNP,5510,Utilities
UBA,6010,Real Estate
HUBB,2010,Capital Goods
JBHT,2030,Transportation
HBAN,4010,Banks
HURC,2010,Capital Goods
BVH,2530,Consumer Services
ITT,2010,Capital Goods
RYN,6010,Real Estate
IDA,5510,Utilities
ITW,2010,Capital Goods
TT,2010,Capital Goods
RYI,1510,Materials
GFF,2010,Capital Goods
INTC,4530,Semiconductors & Semiconductor Equipment
INS,4510,Software & Services
TILE,2020,Commercial & Professional Services
IBM,4510,Software & Services
IFF,1510,Materials
NAV,2010,Capital Goods
IDCC,4510,Software & Services
IP,1510,Materials
IPG,5020,Media & Entertainment
IVC,3510,Health Care Equipment & Services
J,2020,Commercial & Professional Services
EME,2010,Capital Goods
JNJ,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JCI,2010,Capital Goods
KLAC,4530,Semiconductors & Semiconductor Equipment
KMI,1010,Energy
KAMN,2010,Capital Goods
KSU,2030,Transportation
EVRG,5510,Utilities
K,3020,"Food, Beverage & Tobacco"
KELYA,2020,Commercial & Professional Services
KMT,2010,Capital Goods
KBAL,2020,Commercial & Professional Services
KMB,3030,Household & Personal Products
KEX,2030,Transportation
KR,3010,Food & Staples Retailing
LYTS,2010,Capital Goods
LZB,2520,Consumer Durables & Apparel
SR,5510,Utilities
LRCX,4530,Semiconductors & Semiconductor Equipment
LANC,3020,"Food, Beverage & Tobacco"
LAWS,2010,Capital Goods
LEG,2520,Consumer Durables & Apparel
LEN,2520,Consumer Durables & Apparel
JEF,4020,Diversified Financials
LLY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LB,2550,Retailing
LECO,2010,Capital Goods
LNC,4030,Insurance
LMT,2010,Capital Goods
L,4030,Insurance
RRC,1010,Energy
LPX,1510,Materials
LOW,2550,Retailing
LDL,2010,Capital Goods
MDC,2520,Consumer Durables & Apparel
MDU,5510,Utilities
MGEE,5510,Utilities
MTW,2010,Capital Goods
MRO,1010,Energy
MCS,5020,Media & Entertainment
HST,6010,Real Estate
MMC,4030,Insurance
MAS,2010,Capital Goods
MAT,2520,Consumer Durables & Apparel
MLP,6010,Real Estate
MKC,3020,"Food, Beverage & Tobacco"
MCD,2530,Consumer Services
MGRC,2010,Capital Goods
