ticker,Industry_group_code,Industry_group_name
VIVE,3510,Health Care Equipment & Services
AP,1510,Materials
YUMA,1010,Energy
OPHC,4010,Banks
NVFY,2520,Consumer Durables & Apparel
AE,1010,Energy
ENG,1010,Energy
TURN,4020,Diversified Financials
DSW,2550,Retailing
EMAN,4520,Technology Hardware & Equipment
UAM,3510,Health Care Equipment & Services
VDSI,4510,Software & Services
SDT,1010,Energy
KCG,4020,Diversified Financials
FSFR,4020,Diversified Financials
GUID,4510,Software & Services
REED,3020,"Food, Beverage & Tobacco"
HCAP,4020,Diversified Financials
Q,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARTX,2010,Capital Goods
MMP,1010,Energy
WFBI,4010,Banks
DV,2530,Consumer Services
BTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NDRO,1010,Energy
FCE.A,6010,Real Estate
FGL,4030,Insurance
OAK,4020,Diversified Financials
NK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BSF,4010,Banks
3COCP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATHN,3510,Health Care Equipment & Services
OZM,4020,Diversified Financials
FH,4510,Software & Services
MAIN,4020,Diversified Financials
ACSF,4020,Diversified Financials
LVNTA,2550,Retailing
FSIC,4020,Diversified Financials
SWC,1510,Materials
REN,1010,Energy
CCUR,4520,Technology Hardware & Equipment
OGXI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DFFN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CDTI,2510,Automobiles & Components
APFH,3020,"Food, Beverage & Tobacco"
ZDGE,4510,Software & Services
BWP,1010,Energy
STBZ,4010,Banks
FNGN,4020,Diversified Financials
SYMC,4510,Software & Services
HABT,2530,Consumer Services
PN,4030,Insurance
HIFR,6010,Real Estate
AVGR,3510,Health Care Equipment & Services
QVCA,2550,Retailing
BIOL,3510,Health Care Equipment & Services
BHI,1010,Energy
ACET,3510,Health Care Equipment & Services
IPHS,1510,Materials
VGZ,1510,Materials
EVLV,2550,Retailing
ICCH,4030,Insurance
NLST,4520,Technology Hardware & Equipment
NGL,1010,Energy
CNAT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STON,2530,Consumer Services
MSBF,4010,Banks
AMID,1010,Energy
HTBX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PSXP,1010,Energy
CLRB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXA,4510,Software & Services
BABY,3510,Health Care Equipment & Services
REXX,1010,Energy
OTEL,5010,Telecommunication Services
CHFN,4010,Banks
CORI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KTWO,3510,Health Care Equipment & Services
BWEN,2010,Capital Goods
INSY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
USAP,1510,Materials
ILG,2530,Consumer Services
FNFV,4020,Diversified Financials
SBPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EGY,1010,Energy
OTIC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QSII,3510,Health Care Equipment & Services
SXCP,1510,Materials
NRCIA,3510,Health Care Equipment & Services
3NEPH,3510,Health Care Equipment & Services
FCFP,4010,Banks
SBR,1010,Energy
PCO,2020,Commercial & Professional Services
MSFG,4010,Banks
LIVE,2520,Consumer Durables & Apparel
EPD,1010,Energy
NVIV,3510,Health Care Equipment & Services
VRML,3510,Health Care Equipment & Services
FENX,2550,Retailing
WPT,1010,Energy
NYLD,5510,Utilities
BIVV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GWR,2030,Transportation
ARQL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IMI,4530,Semiconductors & Semiconductor Equipment
MCEP,1010,Energy
HOV,2520,Consumer Durables & Apparel
EQS,4020,Diversified Financials
GBNK,4010,Banks
LAKE,2520,Consumer Durables & Apparel
BPL,1010,Energy
AKAO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WR,5510,Utilities
NHLD,4020,Diversified Financials
FUN,2530,Consumer Services
HUSA,1010,Energy
MSDI,4520,Technology Hardware & Equipment
MXWL,4520,Technology Hardware & Equipment
COT,3020,"Food, Beverage & Tobacco"
BHBK,4010,Banks
KIRK,2550,Retailing
QCP,6010,Real Estate
SITO,4510,Software & Services
USDP,1010,Energy
GGP,6010,Real Estate
AMRB,4010,Banks
VTNR,1010,Energy
PRTO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NEOT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SQBG,2520,Consumer Durables & Apparel
ALOG,3510,Health Care Equipment & Services
PRXL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LLL,2010,Capital Goods
WYN,2530,Consumer Services
SGLB,2010,Capital Goods
EXAR,4530,Semiconductors & Semiconductor Equipment
BKMU,4010,Banks
YTEN,1510,Materials
AFH,4030,Insurance
BOBE,2530,Consumer Services
UCFC,4010,Banks
IMUC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BW,2010,Capital Goods
CETX,2020,Commercial & Professional Services
EDUC,2550,Retailing
ESIO,4520,Technology Hardware & Equipment
PCYG,4510,Software & Services
WAGE,2020,Commercial & Professional Services
NTRP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IFMK,3010,Food & Staples Retailing
TAT,1010,Energy
SHOR,4520,Technology Hardware & Equipment
MN,4020,Diversified Financials
EBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CAPR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VNTV,4510,Software & Services
TRVN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SMLP,1010,Energy
LION,4010,Banks
PED,1010,Energy
GDI,2010,Capital Goods
SYNT,4510,Software & Services
ENRJ,1010,Energy
COTV,3510,Health Care Equipment & Services
DERM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CODI,4020,Diversified Financials
SLRC,4020,Diversified Financials
CTHR,2520,Consumer Durables & Apparel
BASI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BNCN,4010,Banks
PHMD,3510,Health Care Equipment & Services
TCPC,4020,Diversified Financials
TCRD,4020,Diversified Financials
OLBK,4010,Banks
IMH,4010,Banks
ONVO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CALD,4510,Software & Services
DF,3020,"Food, Beverage & Tobacco"
SCMP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HEB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VISI,2020,Commercial & Professional Services
MSN,2520,Consumer Durables & Apparel
CACQ,2530,Consumer Services
HTGC,4020,Diversified Financials
CLRO,4520,Technology Hardware & Equipment
SBFG,4010,Banks
ARDM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETP,1010,Energy
SMRT,2550,Retailing
IEC,4520,Technology Hardware & Equipment
TLGT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LVLT,5010,Telecommunication Services
PPIH,2010,Capital Goods
WHLR,6010,Real Estate
AEZS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RSO,4020,Diversified Financials
SFS,3010,Food & Staples Retailing
CPSS,4020,Diversified Financials
LUB,2530,Consumer Services
SELF,6010,Real Estate
PFSW,4510,Software & Services
MHH,2020,Commercial & Professional Services
NEP,5510,Utilities
LEXEA,2550,Retailing
XGTI,4520,Technology Hardware & Equipment
LGCY,1010,Energy
WGP,1010,Energy
WAYN,4010,Banks
BDE,2520,Consumer Durables & Apparel
CDI,2020,Commercial & Professional Services
3ASPU,2530,Consumer Services
TEGP,1010,Energy
DSS,4510,Software & Services
GPIC,2530,Consumer Services
MVO,1010,Energy
CQP,1010,Energy
BETR,3020,"Food, Beverage & Tobacco"
SIFI,4010,Banks
PNNT,4020,Diversified Financials
GLAD,4020,Diversified Financials
MDXG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FNBC,4010,Banks
SOHO,6010,Real Estate
PEGI,5510,Utilities
FPP,1010,Energy
GEC,4020,Diversified Financials
LQ,2530,Consumer Services
SXL,1010,Energy
GXP,5510,Utilities
MSB,1510,Materials
AMGP,1010,Energy
SSKN,3510,Health Care Equipment & Services
OVAS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GNUS,2520,Consumer Durables & Apparel
CBMX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PERF,2550,Retailing
UQM,2510,Automobiles & Components
MLSS,3510,Health Care Equipment & Services
PPSI,2010,Capital Goods
FLKS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALQA,3510,Health Care Equipment & Services
TMK,4030,Insurance
HZN,2510,Automobiles & Components
MBVT,4010,Banks
MPO,1010,Energy
WIN,5010,Telecommunication Services
SGYP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RTK,1510,Materials
RIBT,3020,"Food, Beverage & Tobacco"
CY,4530,Semiconductors & Semiconductor Equipment
SIGM,4530,Semiconductors & Semiconductor Equipment
TGEN,2010,Capital Goods
FNBG,4010,Banks
NTIP,4520,Technology Hardware & Equipment
THLD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VTVT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BX,4020,Diversified Financials
OCRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WNRL,1010,Energy
CST,2550,Retailing
ANCX,4010,Banks
SYN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TAX,2530,Consumer Services
CEMP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSR,2020,Commercial & Professional Services
CQH,1010,Energy
CCP,6010,Real Estate
LAYN,2010,Capital Goods
LPNT,3510,Health Care Equipment & Services
PBBI,4010,Banks
PMTS,4520,Technology Hardware & Equipment
CVEO,2020,Commercial & Professional Services
TIS,3030,Household & Personal Products
CRZO,1010,Energy
DFBG,2520,Consumer Durables & Apparel
SRTS,3510,Health Care Equipment & Services
KS,1510,Materials
MTNB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
URRE,1010,Energy
MRT,6010,Real Estate
PAH,1510,Materials
OCLR,4520,Technology Hardware & Equipment
CBLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WHF,4020,Diversified Financials
CSPI,4510,Software & Services
PFMT,2020,Commercial & Professional Services
LRAD,4520,Technology Hardware & Equipment
PSDO,4510,Software & Services
UNAM,4030,Insurance
CHKE,2520,Consumer Durables & Apparel
LIFE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JAG,1010,Energy
PER,1010,Energy
BBT,4010,Banks
CAW,3030,Household & Personal Products
ABAX,3510,Health Care Equipment & Services
FONR,3510,Health Care Equipment & Services
EGL,2010,Capital Goods
CBF,4010,Banks
SN,1010,Energy
FEIM,4520,Technology Hardware & Equipment
BVX,3510,Health Care Equipment & Services
RSPP,1010,Energy
FTAI,2010,Capital Goods
CRVP,3020,"Food, Beverage & Tobacco"
PAY,4520,Technology Hardware & Equipment
FAC,4030,Insurance
SDPI,1010,Energy
KOSS,2520,Consumer Durables & Apparel
NAII,3030,Household & Personal Products
HIVE,4520,Technology Hardware & Equipment
CWAY,4010,Banks
HFBC,4010,Banks
FRSH,2530,Consumer Services
ALJ,1010,Energy
DGI,2010,Capital Goods
SINO,2030,Transportation
CMT,1510,Materials
MBFI,4010,Banks
CRVS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SSH,3510,Health Care Equipment & Services
PKD,1010,Energy
TAIT,4520,Technology Hardware & Equipment
UPL,1010,Energy
AHGP,1010,Energy
ATU,2010,Capital Goods
USAC,1010,Energy
CAFD,5510,Utilities
NDRAU,3510,Health Care Equipment & Services
OGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KTEC,2010,Capital Goods
NFX,1010,Energy
WYY,4510,Software & Services
SREV,4510,Software & Services
JTPY,4510,Software & Services
RPXC,2020,Commercial & Professional Services
OCC,4520,Technology Hardware & Equipment
NUTR,3030,Household & Personal Products
FUSB,4010,Banks
KEG,1010,Energy
GLBL,5510,Utilities
USAK,2030,Transportation
ARCX,1010,Energy
DWCH,4510,Software & Services
BKSC,4010,Banks
APEN,3510,Health Care Equipment & Services
ARCC,4020,Diversified Financials
MEMP,1010,Energy
RICE,1010,Energy
ORN,2010,Capital Goods
SGBK,4010,Banks
PTI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TA,2550,Retailing
CVRR,1010,Energy
CAPL,1010,Energy
ALDW,1010,Energy
MDLY,4020,Diversified Financials
VICL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GVP,4510,Software & Services
SUNW,4530,Semiconductors & Semiconductor Equipment
AUMN,1510,Materials
DEPO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BSFT,4510,Software & Services
ARTW,2010,Capital Goods
IGC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IRIX,3510,Health Care Equipment & Services
HBHC,4010,Banks
PETX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NWHM,2520,Consumer Durables & Apparel
SPLP,4020,Diversified Financials
SONC,2530,Consumer Services
DXYN,2520,Consumer Durables & Apparel
FUNC,4010,Banks
DVCR,3510,Health Care Equipment & Services
COVS,4510,Software & Services
HDNG,2010,Capital Goods
FINL,2550,Retailing
LOAN,4020,Diversified Financials
UCP,2520,Consumer Durables & Apparel
XPL,1510,Materials
MNTX,2010,Capital Goods
CBFV,4010,Banks
NEOS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SNGX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PESI,2020,Commercial & Professional Services
PMD,3510,Health Care Equipment & Services
STLY,2520,Consumer Durables & Apparel
SMIT,4520,Technology Hardware & Equipment
FSC,4020,Diversified Financials
PDVW,5010,Telecommunication Services
WPCS,4510,Software & Services
MYOS,3030,Household & Personal Products
RT,2530,Consumer Services
CLUB,2530,Consumer Services
NXTM,3510,Health Care Equipment & Services
MGCD,3510,Health Care Equipment & Services
PRPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MDSO,3510,Health Care Equipment & Services
NICK,4020,Diversified Financials
MFSF,4010,Banks
PW,6010,Real Estate
SEMG,1010,Energy
CIE,1010,Energy
PTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FHCO,3030,Household & Personal Products
ASFI,4020,Diversified Financials
FPO,6010,Real Estate
BF.B,3020,"Food, Beverage & Tobacco"
CECO,2530,Consumer Services
PTIE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CAA,2520,Consumer Durables & Apparel
ULTI,4510,Software & Services
TAHO,1510,Materials
ELMD,3510,Health Care Equipment & Services
INOD,4510,Software & Services
LTRX,4520,Technology Hardware & Equipment
AYR,2010,Capital Goods
SPNC,3510,Health Care Equipment & Services
VVUS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DRAM,4520,Technology Hardware & Equipment
ARCI,2550,Retailing
RLOG,2030,Transportation
SAR,4020,Diversified Financials
DNBF,4010,Banks
BNCL,4010,Banks
FCH,6010,Real Estate
TCP,1010,Energy
BYBK,4010,Banks
PNK,2530,Consumer Services
FALC,4510,Software & Services
TACT,4520,Technology Hardware & Equipment
AAC,3510,Health Care Equipment & Services
ETRM,3510,Health Care Equipment & Services
ALDR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CLDX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ISCA,2530,Consumer Services
ISRL,1010,Energy
BPMX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALR,3510,Health Care Equipment & Services
SHLD,2550,Retailing
KOOL,3510,Health Care Equipment & Services
MDSY,4510,Software & Services
PSDV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MDR,1010,Energy
CDOR,6010,Real Estate
GFED,4010,Banks
CAB,2550,Retailing
NRT,1010,Energy
DDR,6010,Real Estate
PERY,2520,Consumer Durables & Apparel
INVE,4520,Technology Hardware & Equipment
POLA,2010,Capital Goods
GNMX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OME,3020,"Food, Beverage & Tobacco"
ERN,1010,Energy
ACHN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVHC,3510,Health Care Equipment & Services
AWX,2020,Commercial & Professional Services
BBRG,2530,Consumer Services
RFIL,4520,Technology Hardware & Equipment
CATB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APLP,1010,Energy
TVIA,1510,Materials
STRM,3510,Health Care Equipment & Services
XBKS,4010,Banks
DYNT,3510,Health Care Equipment & Services
SAEX,1010,Energy
FII,4020,Diversified Financials
COH,2520,Consumer Durables & Apparel
NURO,3510,Health Care Equipment & Services
GROW,4020,Diversified Financials
CA,4510,Software & Services
RVP,3510,Health Care Equipment & Services
SEP,1010,Energy
PRCP,4520,Technology Hardware & Equipment
SCYX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSM,4530,Semiconductors & Semiconductor Equipment
KEQU,3510,Health Care Equipment & Services
ICON,2520,Consumer Durables & Apparel
GAIN,4020,Diversified Financials
HEP,1010,Energy
PZG,1510,Materials
AST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SSFN,4010,Banks
AFSI,4030,Insurance
PTXP,1010,Energy
SNES,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JAGX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PKY,6010,Real Estate
SPLS,2550,Retailing
HPT,6010,Real Estate
PXLW,4530,Semiconductors & Semiconductor Equipment
AIII,6010,Real Estate
SHLM,1510,Materials
CSS,2520,Consumer Durables & Apparel
WMAR,2550,Retailing
TSRO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MDVX,3510,Health Care Equipment & Services
ESL,2010,Capital Goods
TRR,2020,Commercial & Professional Services
SSY,3510,Health Care Equipment & Services
OPOF,4010,Banks
3SORF,4010,Banks
TCAP,4020,Diversified Financials
AMRI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PCLN,2550,Retailing
EKSO,3510,Health Care Equipment & Services
ESBA,6010,Real Estate
DGLY,4520,Technology Hardware & Equipment
VLP,1010,Energy
MGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HRS,4520,Technology Hardware & Equipment
SNSS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSWC,4020,Diversified Financials
CPLA,2530,Consumer Services
LBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CEI,1010,Energy
ASCMA,2530,Consumer Services
MJN,3020,"Food, Beverage & Tobacco"
PHIIK,1010,Energy
CHFC,4010,Banks
SCKT,4520,Technology Hardware & Equipment
HNR,1010,Energy
CHSP,6010,Real Estate
OFS,4020,Diversified Financials
QTNA,4520,Technology Hardware & Equipment
AMPE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADK,3510,Health Care Equipment & Services
STI,4010,Banks
BKS,2550,Retailing
BYFC,4010,Banks
ALJJ,4510,Software & Services
HTM,5510,Utilities
SNOA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EQGP,1010,Energy
ELON,4520,Technology Hardware & Equipment
RBPAA,4010,Banks
DGAS,5510,Utilities
TYPE,4510,Software & Services
FRD,1510,Materials
ITUS,4520,Technology Hardware & Equipment
JIVE,4510,Software & Services
JCS,4520,Technology Hardware & Equipment
STAF,2020,Commercial & Professional Services
VVC,5510,Utilities
ESES,1010,Energy
DEL,1510,Materials
FDC,4510,Software & Services
ENBL,1010,Energy
NCI,2020,Commercial & Professional Services
FGP,5510,Utilities
MTBC,3510,Health Care Equipment & Services
MRVC,4520,Technology Hardware & Equipment
FSBK,4010,Banks
NAVB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CASC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTWK,4510,Software & Services
AB,4020,Diversified Financials
SAUC,2530,Consumer Services
ESNC,2010,Capital Goods
INVT,4520,Technology Hardware & Equipment
AQB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JCP,2550,Retailing
CSBR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LKSD,2020,Commercial & Professional Services
AEMD,3510,Health Care Equipment & Services
ROX,3020,"Food, Beverage & Tobacco"
SYUT,3030,Household & Personal Products
CCN,4510,Software & Services
BPT,1010,Energy
RCMT,2020,Commercial & Professional Services
ANTH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NHTC,3030,Household & Personal Products
HOS,1010,Energy
ENLK,1010,Energy
EEQ,1010,Energy
QBAK,4520,Technology Hardware & Equipment
BCTF,4010,Banks
TRT,4530,Semiconductors & Semiconductor Equipment
SUP,2510,Automobiles & Components
TIER,6010,Real Estate
AAME,4030,Insurance
HAWK,4510,Software & Services
CUBN,4010,Banks
VOC,1010,Energy
LEU,1010,Energy
TRCH,1010,Energy
DYSL,4520,Technology Hardware & Equipment
WLH,2520,Consumer Durables & Apparel
VTGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SNAP,4510,Software & Services
CBK,2550,Retailing
CFBK,4010,Banks
HLS,3510,Health Care Equipment & Services
KOPN,4530,Semiconductors & Semiconductor Equipment
EGLT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WVVI,3020,"Food, Beverage & Tobacco"
GSB,4510,Software & Services
DPS,3020,"Food, Beverage & Tobacco"
KMG,1510,Materials
OBCI,3030,Household & Personal Products
AINV,4020,Diversified Financials
YERR,2030,Transportation
INTT,4530,Semiconductors & Semiconductor Equipment
ONCS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WAC,4010,Banks
WSTG,4520,Technology Hardware & Equipment
VUZI,2520,Consumer Durables & Apparel
SANW,3020,"Food, Beverage & Tobacco"
NAVG,4030,Insurance
PLBC,4010,Banks
CIVI,3510,Health Care Equipment & Services
ACU,2020,Commercial & Professional Services
TLF,2550,Retailing
IPCC,4030,Insurance
S,5010,Telecommunication Services
REFR,4520,Technology Hardware & Equipment
TAYD,2010,Capital Goods
RKDA,3020,"Food, Beverage & Tobacco"
HRZN,4020,Diversified Financials
EVOK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXAC,3510,Health Care Equipment & Services
CLSN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GEVO,1010,Energy
DWSN,1010,Energy
OHRP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FIG,4020,Diversified Financials
IMMY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JMP,4020,Diversified Financials
BRCD,4520,Technology Hardware & Equipment
VSI,2550,Retailing
RAVE,2530,Consumer Services
AEY,4520,Technology Hardware & Equipment
DPW,2010,Capital Goods
FTD,2550,Retailing
BIOC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SHOS,2550,Retailing
RAIL,2010,Capital Goods
KATE,2520,Consumer Durables & Apparel
WES,1010,Energy
NCIT,4510,Software & Services
DGLT,4510,Software & Services
IFON,4520,Technology Hardware & Equipment
GOV,6010,Real Estate
LWAY,3020,"Food, Beverage & Tobacco"
EXXI,1010,Energy
AIRT,2030,Transportation
KLIC,4530,Semiconductors & Semiconductor Equipment
MLKN,2020,Commercial & Professional Services
RRX,2010,Capital Goods
VIDE,4520,Technology Hardware & Equipment
VOLT,2020,Commercial & Professional Services
YELL,2030,Transportation
TUEM,2550,Retailing
HHS,5020,Media & Entertainment
LEVI,2520,Consumer Durables & Apparel
KTRA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRIN,4510,Software & Services
RZLT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WTER,3020,"Food, Beverage & Tobacco"
MNDT,4510,Software & Services
IVT,6010,Real Estate
RWLK,3510,Health Care Equipment & Services
NMRD,3510,Health Care Equipment & Services
AINC,4020,Diversified Financials
ZI,5020,Media & Entertainment
EPIX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETD,2520,Consumer Durables & Apparel
BNKL,3510,Health Care Equipment & Services
TRKA,5020,Media & Entertainment
JCTCF,2010,Capital Goods
ARTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FRHC,4020,Diversified Financials
OTLK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PECO,6010,Real Estate
ZEST,1010,Energy
RNDB,4010,Banks
WOLF,4530,Semiconductors & Semiconductor Equipment
AORT,3510,Health Care Equipment & Services
FBRT,4020,Diversified Financials
CRSP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MYOV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PIXY,2020,Commercial & Professional Services
STCN,4510,Software & Services
FLEX,4520,Technology Hardware & Equipment
ZYME,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AZTA,4530,Semiconductors & Semiconductor Equipment
APRN,3010,Food & Staples Retailing
ECVT,1510,Materials
ANGI,5020,Media & Entertainment
AIHS,4020,Diversified Financials
JRSH,2520,Consumer Durables & Apparel
VNE,2510,Automobiles & Components
ESTA,3510,Health Care Equipment & Services
GTX,2510,Automobiles & Components
MNTV,4510,Software & Services
SCPL,5020,Media & Entertainment
RCAT,4520,Technology Hardware & Equipment
EDSA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SDC,3510,Health Care Equipment & Services
OCGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PINE,6010,Real Estate
KLR,4510,Software & Services
NREF,4020,Diversified Financials
ALIT,2020,Commercial & Professional Services
FOUR,4510,Software & Services
LPRO,4020,Diversified Financials
PLTR,4510,Software & Services
AVO,3020,"Food, Beverage & Tobacco"
BSY,4510,Software & Services
MPLN,3510,Health Care Equipment & Services
CERE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GLTO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GCMG,4020,Diversified Financials
AFRM,4510,Software & Services
DASH,2550,Retailing
QS,2510,Automobiles & Components
LAZR,2510,Automobiles & Components
SKLZ,5020,Media & Entertainment
GOEV,2510,Automobiles & Components
PRCH,2550,Retailing
VLON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APPH,3020,"Food, Beverage & Tobacco"
BFLY,3510,Health Care Equipment & Services
INNV,3510,Health Care Equipment & Services
CHPT,2010,Capital Goods
EBET,2530,Consumer Services
GRVI,3030,Household & Personal Products
PYCR,4510,Software & Services
STEM,2010,Capital Goods
OWL,4020,Diversified Financials
ORGN,1510,Materials
WEBR,2520,Consumer Durables & Apparel
GXO,2030,Transportation
CCCS,4510,Software & Services
AMPL,4510,Software & Services
VLD,2010,Capital Goods
GIC,2010,Capital Goods
CLB,1010,Energy
CTLP,4510,Software & Services
ALV,2510,Automobiles & Components
BB,4510,Software & Services
HLMN,2010,Capital Goods
LOGI,4520,Technology Hardware & Equipment
WCN,2020,Commercial & Professional Services
VABK,4010,Banks
GEG,3510,Health Care Equipment & Services
ZD,5020,Media & Entertainment
BBGI,5020,Media & Entertainment
FYBR,5010,Telecommunication Services
SUWN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STX,4520,Technology Hardware & Equipment
CRDF,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PMCB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WMG,5020,Media & Entertainment
QSR,2530,Consumer Services
MGYR,4010,Banks
RHE,3510,Health Care Equipment & Services
BYRN,2010,Capital Goods
SFBC,4010,Banks
AYTU,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WMPN,4010,Banks
FSFG,4010,Banks
HGSH,6010,Real Estate
CLPT,3510,Health Care Equipment & Services
NXPI,4530,Semiconductors & Semiconductor Equipment
CLCN,2530,Consumer Services
ACST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CLSK,4510,Software & Services
LVO,5020,Media & Entertainment
IROQ,4010,Banks
MX,4530,Semiconductors & Semiconductor Equipment
RCEL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PLL,1510,Materials
PSTV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
