symbol,name,mc,gics_subind
EARN,ELLINGTON RESIDENTIAL MTG,130.480566124691,40204010
SGMA,SIGMATRON INTERNATIONAL INC,25.2045962202681,45203020
ALB,ALBEMARLE CORP,12182.7198791504,15101050
XELB,XCEL BRANDS INC,39.6625332305612,25401010
AJG,ARTHUR J GALLAGHER & CO,9940.71019172668,40301010
SPXC,SPX CORP,1107.34264138062,20106020
FFIV,F5 NETWORKS INC,8071.57500550995,45201020
ULH,UNIVERSAL LOGISTICS HLDGS,362.646849632263,20304020
LPI,LAREDO PETROLEUM INC,3058.85119449001,10102020
CTBI,COMMUNITY TRUST BANCORP INC,745.294213474274,40101015
BRG,BLUEROCK RESIDENTIAL GROWTH,314.239919771368,60101060
HMNF,HMN FINANCIAL INC,77.7634965705872,40102010
CCRN,CROSS COUNTRY HEALTHCARE INC,428.936365622783,35102015
BG,BUNGE LTD,9724.2693866872,30202010
CXO,CONCHO RESOURCES INC,19280.4055887498,10102020
CDNS,CADENCE DESIGN SYSTEMS INC,9036.70423467255,45103010
GIII,G-III APPAREL GROUP LTD,920.755203289795,25203010
GEL,GENESIS ENERGY  -LP,3872.27062870407,10102040
JOE,ST JOE CO,1293.56515871322,60102010
CPTA,CAPITALA FINANCE CORP,222.686531585765,40203010
ZYNE,ZYNERBA PHARMACEUTICALS INC,248.042372630232,35202010
SRCL,STERICYCLE INC,7141.5262179054,20201050
FFNW,FIRST FINANCIAL NORTHWEST,168.299,40101015
KTCC,KEY TRONIC CORP,73.1680036087037,45203020
RGLS,REGULUS THERAPEUTICS INC,75.7848192604861,35201010
TTS,TILE SHOP HOLDINGS INC,1050.65548138781,25504030
RDN,RADIAN GROUP INC,3568.35972282028,40102010
ACTA,ACTUA CORP,473.574619493866,45101010
KOP,KOPPERS HOLDINGS INC,769.704700469971,15101010
OTTW,OTTAWA BANCORP INC,44.4169105472565,40102010
EGLE,EAGLE BULK SHIPPING INC,NULL,20303010
IBM,INTL BUSINESS MACHINES CORP,141657.339506229,45102010
RAND,RAND CAPITAL CORP,18.3337716409674,40203010
CALM,CAL-MAINE FOODS INC,1875.07211291962,30202030
HI,HILLENBRAND INC,2285.12987586975,20106020
FULT,FULTON FINANCIAL CORP,3024.85111650658,40101015
PCTI,PCTEL INC,112.130070218831,45201020
GLP,GLOBAL PARTNERS LP,655.421805654667,10102040
OFLX,OMEGA FLEX INC,595.2155250129,20106020
NYRT,NEW YORK REIT INC,1446.79465620936,60101040
ARA,AMERICAN RENAL ASSOCS HLDGS,538.791160664368,35102015
XPLR,XPLORE TECHNOLOGIES CORP,21.6750593175316,45202030
BDSI,BIODELIVERY SCIENCES INTL,127.249727662756,35202010
CATM,CARDTRONICS PLC,1571.35147573365,45102020
OMI,OWENS & MINOR INC,1970.70443588409,35102010
CINF,CINCINNATI FINANCIAL CORP,11354.1085525513,40301040
IRMD,IRADIMED CORP,91.3741488456726,35101010
PK,PARK HOTELS & RESORTS,5463.68031489343,60101030
ACFC,ATLANTIC COAST FINANCIAL CP,118.641597061157,40102010
ITIC,INVESTORS TITLE CO,358.245694244385,40301040
GNBC,GREEN BANCORP INC,714.389471759796,40101015
RMD,RESMED INC,9570.43315887451,35101010
NTLA,INTELLIA THERAPEUTICS INC,516.968529520294,35201010
QUIK,QUICKLOGIC CORP,107.407347859406,45301020
PLUG,PLUG POWER INC,370.923594314445,20104010
LDOS,LEIDOS HOLDINGS INC,7781.02981567383,45102010
MO,ALTRIA GROUP INC,136505.157281932,30203010
PVH,PVH CORP,7783.66995807854,25203010
QTM,QUANTUM CORP,261.35742499918,45202030
OBLN,OBALON THERAPEUTICS INC,168.40393307597,35101010
RGA,REINSURANCE GROUP AMER INC,7961.05592070007,40301050
NRP,NATURAL RESOURCE PARTNERS LP,384.085105807491,10102050
RTN,RAYTHEON CO,45945.9898223877,20101010
FTK,FLOTEK INDUSTRIES INC,554.384218263545,15101050
DIT,AMCON DISTRIBUTING CO,68.5193559946747,25501010
MOH,MOLINA HEALTHCARE INC,3819,35102030
SKLN,SKYLINE MEDICAL INC,11.2916081761306,35101020
NESRU,NULL,NULL,NULL
VEACU,VANTAGE ENERGY ACQ CORP,NULL,NULL
CARS.WI,CARS.COM INC -SPN,NULL,NULL
LBY,LIBBEY INC,176.975836646809,25201050
AMG,AFFILIATED MANAGERS GRP INC,8342.65757941437,40203010
ASH,ASHLAND GLOBAL HOLDINGS INC,3989.34974745251,15101050
ASH,ASHLAND GLOBAL HOLDINGS INC,3989.34974745251,15101050
EPC,EDGEWELL PERSONAL CARE CO,4055.08663445769,30302010
SPRT,SUPPORT.COM INC,44.4536194598959,45101010
MWA,MUELLER WATER PRODUCTS INC,1769.42016661915,20106020
VG,VONAGE HOLDINGS CORP,1406.10428402451,50101010
NAUH,NATIONAL AMERN UNIV HLDG INC,59.9033832480131,25302010
BWINB,BALDWIN & LYONS  -CL B,364.278594245911,40301040
CEVA,CEVA INC,917.201803542237,45301020
VPG,VISHAY PRECISION GROUP INC,233.952591203812,45203010
SUM,SUMMIT MATERIALS INC,2900.56867852871,15102010
EVBS,EASTERN VA BANKSHARES INC,136.758164001465,40101015
EGBN,EAGLE BANCORP INC/MD,1939.15344795227,40101015
COBZ,COBIZ FINANCIAL INC,661.436365919113,40101015
FIVE,FIVE BELOW INC,2896.23606967926,25504040
SWFT,SWIFT TRANSPORTATION CO,3045.30840879822,20304020
NCOM,NATIONAL COMMERCE CORP,479.113,40101015
BSM,BLACK STONE MINERALS LP,3160.78523604767,10102020
SDR,SANDRIDGE MISSISSIPPIAN TR 2,69.6149966782332,10102020
AVX,AVX CORP,2738.49433574372,45203015
AET,AETNA INC,46514.2895828247,35102030
PARR,PAR PACIFIC HOLDINGS INC,762.878569508634,10102030
EVOL,EVOLVING SYSTEMS INC,60.8059727742443,45103010
CAT,CATERPILLAR INC,59038.6337952763,20106010
CMD,CANTEL MEDICAL CORP,2953.89234839368,35101010
SRDX,SURMODICS INC,301.720728336159,35101010
IFMI,INSTITUTIONAL FINANCIAL MKTS,16.382702781686,40203030
IDXX,IDEXX LABS INC,14209.092931001,35101010
OFG,OFG BANCORP,424.08853323555,40101015
NSA,NATIONAL STORAGE AFFILIATES,1059.98268438593,60101080
WRD,WILDHORSE RES DVLPT,1174.84426498413,10102020
TTMI,TTM TECHNOLOGIES INC,1608.54101154945,45203020
CBSH,COMMERCE BANCSHARES INC,5449.83279905319,40101015
UHS,UNIVERSAL HEALTH SVCS INC,11450.0199738649,35102020
UTMD,UTAH MEDICAL PRODUCTS INC,239.060238808155,35101020
TMP,TOMPKINS FINANCIAL CORP,1162.777,40101015
ATHX,ATHERSYS INC,160.295938986776,35201010
RLJE,RLJ ENTERTAINMENT INC,13.7894906716915,25401030
SALE,RETAILMENOT INC,560.271336478902,45101010
ANIP,ANI PHARMACEUTICALS INC,557.959670279932,35202010
SBSI,SOUTHSIDE BANCSHARES INC,958.23625308609,40101015
PSEC,PROSPECT CAPITAL CORP,2933.06841282436,40203010
ORIT,ORITANI FINANCIAL CORP,759.24776499939,40102010
CZNC,CITIZENS & NORTHERN CORP,275.302392578125,40101015
FBM,FOUNDATION BLDG MRL INC,617.690549413237,20107010
GE,GENERAL ELECTRIC CO,238635.296259172,20105010
GCO,GENESCO INC,953.558898925781,25504010
MULE,MULESOFT INC-REDH,3042.69654007279,45101010
SOI,NULL,NULL,10101020
ABG,ASBURY AUTOMOTIVE GROUP INC,1194.00901395921,25504050
MOS,MOSAIC CO,8020.7427288121,15101030
WAIR,WESCO AIRCRAFT HOLDINGS INC,902.165472733839,20101010
CTWS,CONNECTICUT WATER SVC INC,588.495356567383,55104010
PRA,PROASSURANCE CORP,3104.97748147583,40301040
RYN,RAYONIER INC,3537.03863732601,60101080
DXLG,DESTINATION XL GROUP INC,101.519462585449,25504010
OGS,ONE GAS INC,3571.66195324317,55102010
LTC,LTC PROPERTIES INC,1909.79300341751,60101050
DLB,DOLBY LABORATORIES INC,5084.75178548298,45203015
COLM,COLUMBIA SPORTSWEAR CO,3622.36085157807,25203010
XRDC,CROSSROADS CAPITAL INC,21.0386004559994,40203010
AGCO,AGCO CORP,4907.60329818726,20106015
ULTA,ULTA BEAUTY INC,18503.2597167499,25504040
SRCI,SRC ENERGY INC,1467.89296214259,10102020
UNFI,UNITED NATURAL FOODS INC,2017.60897630981,30101020
FISI,FINANCIAL INSTITUTIONS INC,457.884,40101015
FLWS,1-800-FLOWERS.COM,676.218291982688,25502020
LEG,LEGGETT & PLATT INC,6688.34979629517,25201020
VGR,VECTOR GROUP LTD,2690.93468393013,30203010
BOX,BOX INC,2228.22346112999,45101010
WEB,WEB.COM GROUP INC,1005.95947936874,45101010
OPY,OPPENHEIMER HOLDINGS INC,211.103802548409,40203020
PIH,1347 PROPERTY INS HLDGS INC,43.7839494318962,40301040
STBA,S & T BANCORP INC,1184.10679662323,40101015
LE,LANDS' END INC,592.54319190979,25502020
LC,LENDINGCLUB CORP,2235.78542992481,40202010
EFII,ELECTRONICS FOR IMAGING INC,2169.50985524963,45202030
JCOM,J2 GLOBAL INC,3839.6282330993,45101010
KFFB,KENTUCKY FIRST FEDERAL BNCRP,79.6955,40102010
WLKP,WESTLAKE CHEMICAL PRTNRS LP,673.787279869182,15101010
MTCH,MATCH GROUP INC,4889.02522076282,45101010
REIS,REIS INC,212.23939531908,45101010
CF,CF INDUSTRIES HOLDINGS INC,6391.5902914147,15101030
CDXS,CODEXIS INC,196.652690154839,15101050
MITK,MITEK SYSTEMS INC,293.254104866854,45103010
CBG,CBRE GROUP INC,11193.7839451785,60102040
ORI,OLD REPUBLIC INTL CORP,5067.66843990898,40301040
TRHC,TABULA RASA HEALTHCARE INC,201.745549983421,35103010
A,AGILENT TECHNOLOGIES INC,17983.699508667,35203010
DMRC,DIGIMARC CORP,335.288244512558,45103010
NI,NISOURCE INC,7949.613,55103010
SSP,EW SCRIPPS  -CL A,1422.36436326313,25401020
BRKS,BROOKS AUTOMATION INC,1904.06697062683,45301010
GAIA,GAIA INC,159.866687040947,25502020
ZIOP,ZIOPHARM ONCOLOGY INC,974.329094823297,35201010
PFIN,P & F INDUSTRIES  -CL A,22.3373701372147,25201040
PH,PARKER-HANNIFIN CORP,20282.4937415973,20106020
PEI,PENNSYLVANIA RE INVS TRUST,720.486521702042,60101070
LH,LABORATORY CP OF AMER HLDGS,14185.4752254334,35102015
AZRX,AZURRX BIOPHARMA INC,33.5161939550608,35201010
AIRG,AIRGAIN INC,128.658097548243,45203015
SGA,SAGA COMMUNICATIONS  -CL A,289.542648864364,25401020
CBZ,CBIZ INC,814.799995422363,20202020
AEHR,AEHR TEST SYSTEMS,69.5291003946304,45301010
DCP,DCP MIDSTREAM LP,5072.90243118641,10102040
PBT,PERMIAN BASIN ROYALTY TRUST,453.969691404236,10102020
PLT,PLANTRONICS INC,1746.32012305054,45201020
EVBG,EVERBRIDGE INC,671.362219339069,45103010
HALL,HALLMARK FINANCIAL SERVICES,187.608958580017,40301040
PFS,PROVIDENT FINANCIAL SVCS INC,1589.17835062408,40102010
VWR,VWR CORP,4318.44302050781,35203010
WINT,WINDTREE THERAPEUTICS INC,NULL,35201010
PKBK,PARKE BANCORP INC,156.293285760498,40101015
KRA,KRATON CORP,1064.34864128815,15101050
PRAH,PRA HEALTH SCIENCES INC,4373.29001712799,35203010
COUP,COUPA SOFTWARE INC,1575.38583383619,45101010
PCBK,PACIFIC CONTINENTAL CORP,545.117282707214,40101015
FIS,FIDELITY NATIONAL INFO SVCS,27244.4891967773,45102020
KAR,KAR AUCTION SERVICES INC,5854.04389325524,20201070
KED,KAYNE ANDERSON ENERGY DEV CO,194.4079810009,NULL
QPAC,QUINPARIO ACQUISITION CORP 2,104.243530671693,NULL
SCM,STELLUS CAPITAL INVESTMENT,178.463436695091,40203010
AXTA,AXALTA COATING SYSTEMS LTD,7481.96688504028,15101050
CVO,CENVEO INC,44.3054201893133,20201010
CSGS,CSG SYSTEMS INTL INC,1315.45425902557,45102020
ARNA,ARENA PHARMACEUTICALS INC,365.050906433211,35201010
GMED,GLOBUS MEDICAL INC,2914.04582152725,35101010
NPTN,NEOPHOTONICS CORP,347.711595663452,45301020
SBOT,STELLAR BIOTECHNOLOGIES INC,12.8730500481365,35201010
Y,ALLEGHANY CORP,8733.83400830078,40301050
ENTL,ENTELLUS MEDICAL INC,284.688839740906,35101010
TCON,TRACON PHARMACEUTICALS INC,51.4091910759344,35201010
SPHS,SOPHIRIS BIO INC,72.5594133278728,35201010
CSBK,CLIFTON BANCORP INC,366.872240322113,40102010
SXE,SOUTHCROSS ENERGY PRTNRS LP,312.629638671875,10102040
EVTC,EVERTEC INC,1200.68494411549,45102020
ADSK,AUTODESK INC,21111.3496958313,45103010
BAX,BAXTER INTERNATIONAL INC,30972.5443869899,35101010
RTRX,RETROPHIN INC,672.785783441497,35201010
BLPH,BELLEROPHON THERAPEUTICS INC,48.8232496831642,35101010
SSNT,SILVERSUN TECHNOLOGIES INC,17.9995613029448,45103020
PBNC,PARAGON COMMERCIAL CORP,280.671999149323,40101015
ESXB,COMMUNITY BANKERS TRUST CORP,177.965108381271,40101015
PGLC,PERSHING GOLD CORP,81.7460408459519,15104030
FCCO,FIRST COMMUNITY CORP/SC,127.577844890594,40101015
TRV,TRAVELERS COS INC,33773.871232605,40301040
LTBR,LIGHTBRIDGE CORP,17.7802796909523,20202020
DEI,DOUGLAS EMMETT INC,5821.01583593938,60101040
KVHI,KVH INDUSTRIES INC,157.634528636932,45201020
WLDN,WILLDAN GROUP INC,274.74388742981,20202020
WBS,WEBSTER FINANCIAL CORP,4463.88634771729,40101015
HUBG,HUB GROUP INC  -CL A,1153.83770054839,20301010
FNJN,FINJAN HOLDINGS INC,68.7234819356695,45103020
AKS,AK STEEL HOLDING CORP,1720.36558768016,15104050
INVH,INVITATION HOMES INC,6719.65364899574,60101060
BONT,BON-TON STORES INC,14.7866912593518,25503010
HMN,HORACE MANN EDUCATORS CORP,1510.64996910095,40301030
OMC,OMNICOM GROUP,19171.1241907337,25401010
TUES,TUESDAY MORNING CORP,90.2494430541992,25503020
MSON,MISONIX INC,87.0753217608071,35101010
RUN,SUNRUN INC,512.75069891386,20104010
HF,HFF INC,1167.21084943529,60102040
PDEX,PRO-DEX INC/CO,22.8269619741602,35101010
GD,GENERAL DYNAMICS CORP,58116.6859291471,20101010
HLI,HOULIHAN LOKEY INC,1999.69517136709,40203020
FC,FRANKLIN COVEY CO,280.72438821373,20202020
HTA,HEALTHCARE TRUST OF AMERICA,4456.14477095223,60101050
WMK,WEIS MARKETS INC,1461.39226225376,30101030
EEI,ECOLOGY AND ENVIRONMENT INC,47.0203920757103,20201050
SNOW,INTRAWEST RESORTS HLDGS INC,937.035261147081,25301030
WTBA,WEST BANCORPORATION INC,361.779456174851,40101015
CCC,CALGON CARBON CORP,709.612635065405,15101010
BGC,GENERAL CABLE CORP/DE,769.037019729614,20104010
AMED,AMEDISYS INC,1975.75933551451,35102015
MARK,REMARK HOLDINGS INC,67.8429279327393,45101010
BBW,BUILD-A-BEAR WORKSHOP INC,168.831011868084,25504040
KSU,KANSAS CITY SOUTHERN,9565.32357575989,20304010
ARCW,ARC GROUP WORLDWIDE INC,57.240638940013,20106020
AFAM,ALMOST FAMILY INC,777.768103620911,35102015
PQ,PETROQUEST ENERGY INC,44.5493994508743,10102020
HDSN,HUDSON TECHNOLOGIES INC,335.636577336183,20201050
TIVO,TIVO CORP,1944.1363635025,45103020
FVE,FIVE STAR SENIOR LIVING INC,92.4865149019411,35102020
TMST,TIMKENSTEEL CORP,584.759981479645,15104050
CCOI,COGENT COMMUNICATIONS HLDGS,1738.05223808193,50101010
ZN,ZION OIL & GAS INC,68.5498421846992,10102020
MDP,MEREDITH CORP,2316.45054194641,25401040
SIEB,SIEBERT FINANCIAL CORP,92.536698861225,40203020
CRDS,CROSSROADS SYSTEMS INC,4.3871823162674,45202030
CVGW,CALAVO GROWERS INC,1128.91937467919,30202030
MAS,MASCO CORP,11702.0223706512,20102010
ALIM,ALIMERA SCIENCES INC,96.3214071015773,35202010
MTH,MERITAGE HOMES CORP,1604.50078024743,25201030
MGPI,MGP INGREDIENTS INC,896.15246106634,30201020
ADVM,ADVERUM BIOTECHNOLOGIES,119.784720860469,35201010
TWLO,TWILIO INC,2198.35992967864,45101010
JELD,JELD-WEN HOLDING INC,3231.3551306702,20102010
TDY,TELEDYNE TECHNOLOGIES INC,4441.81286712951,20101010
AKRX,AKORN INC,4120.03867115406,35202010
ICPT,INTERCEPT PHARMA INC,2900.16112695794,35201010
USM,US CELLULAR CORP,3238.49987030029,50102010
PBFX,PBF LOGISTICS LP,828.996181397641,10102040
NTNX,NUTANIX INC,2291.4169921875,45101010
GPRE,GREEN PLAINS INC,873.845760599419,10102030
FCX,FREEPORT-MCMORAN INC,16336.6299448013,15104025
PFNX,PFENEX INC,97.0554652003584,35201010
NEO,NEOGENOMICS INC,578.210730592145,35203010
PATK,PATRICK INDUSTRIES INC,1118.1614163924,20102010
BOLD,AUDENTES THERAPEUTICS INC,369.184930632342,35201010
PLCE,CHILDRENS PLACE INC,1968.91418652039,25504010
ASYS,AMTECH SYSTEMS INC,98.2117953415209,45301010
AMBA,AMBARELLA INC,2038.51404771714,45301020
NVEC,NVE CORP,382.730246188177,45301020
FOSL,FOSSIL GROUP INC,597.027173931885,25203010
AIRI,AIR INDUSTRIES GROUP INC,17.4657147216053,20101010
GCAP,GAIN CAPITAL HOLDINGS INC,279.442626021579,40203020
HUBS,HUBSPOT INC,2438.2764211857,45103010
GABC,GERMAN AMERICAN BANCORP INC,707.588953994751,40101015
LGF.A,LIONS GATE ENTERTAINMENT CP,4966.40662193298,25401030
SRUN,SILVER RUN ACQT CPTN II,258.396161987305,NULL
KREF,NULL,543.796585529327,NULL
CHRS,COHERUS BIOSCIENCES INC,1256.5589466095,35201010
PLYA,PLAYA HOTELS & RESORTS-REDH,1050.16146489556,25301020
LTS,LADENBURG THALMANN FINL SERV,430.1745668189,40203020
HALO,HALOZYME THERAPEUTICS INC,1838.27958834503,35201010
COGT,COGINT INC,295.58242697996,20202020
PZZA,PAPA JOHNS INTERNATIONAL INC,2870.00825928955,25301040
BTN,BALLANTYNE STRONG INC,82.7544006858825,25401030
SOFO,SONIC FOUNDRY INC,18.7651867404929,45103020
LUNA,LUNA INNOVATIONS INC,41.0379977564075,45203010
NSM,NATIONSTAR MORTGAGE HOLDINGS,1653.23992618301,40102010
ADM,ARCHER-DANIELS-MIDLAND CO,23505.3907814026,30202010
HMHC,HOUGHTON MIFFLIN HARCOURT CO,1508.76210212708,25302010
PLOW,DOUGLAS DYNAMICS INC,652.877013553276,20106010
SYBT,STOCK YARDS BANCORP INC,842.989217288971,40101015
BAS,BASIC ENERGY SERVICES INC,NULL,10101020
HWCC,HOUSTON WIRE & CABLE CO,105.611451769046,20107010
CVV,CVD EQUIPMENT CORP,76.6188261465572,45301010
CACI,CACI INTL INC  -CL A,2946.58639335632,45102010
UNTY,UNITY BANCORP INC,170.930379018784,40101015
BPOP,POPULAR INC,3860.09208222961,40101015
PSA,PUBLIC STORAGE,37506.1814066488,60101080
GBCI,GLACIER BANCORP INC,2513.13594154358,40101015
OKS,ONEOK PARTNERS -LP,13971.1865699438,10102040
EL,LAUDER (ESTEE) COS INC -CL A,33600.8806630417,30302010
FTR,FRONTIER COMMUNICATIONS CORP,1531.6638476275,50101020
ISRG,INTUITIVE SURGICAL INC,31647.2626251373,35101010
XPER,XPERI CORPORATION,1586.31770108338,45301010
PNW,PINNACLE WEST CAPITAL CORP,9438.9224480896,55101010
SIF,SIFCO INDUSTRIES,41.1526492978096,20101010
CNDT,CONDUENT INC,3400.78814517212,45102020
CONN,CONN'S INC,490.747710118103,25504020
ENZ,ENZO BIOCHEM INC,405.982799968973,35203010
FRT,FEDERAL REALTY INVESTMENT TR,8978.33389067411,60101070
KALU,KAISER ALUMINUM CORP,1391.25178909302,15104010
NIHD,NII HOLDINGS INC,NULL,50102010
BRC,BRADY CORP,1899.60248547868,20201010
TSO,TESORO CORP,9566.65356047772,10102030
FRTA,FORTERRA INC,686.02251831373,15102010
FBRC,FBR & CO,118.726345181465,40203020
UGI,UGI CORP,8251.04215358353,55102010
EMES,EMERGE ENERGY SERVICES LP,377.703955642382,10102030
XTLY,XACTLY CORP,411.324661735369,45101010
ECL,ECOLAB INC,36754.5993804932,15101050
DOC,PHYSICIANS REALTY TR,3096.0165304181,60101050
FOXF,FOX FACTORY HOLDING CP,1232.37909167176,25101010
WNC,WABASH NATIONAL CORP,1254.28155399323,20106010
EXP,EAGLE MATERIALS INC,4887.96574033221,15102010
ELLI,ELLIE MAE INC,3651.91788984233,45103010
CHEF,CHEFS' WAREHOUSE INC,374.466357351137,30101020
CPK,CHESAPEAKE UTILITIES CORP,1171.821,55102010
KO,COCA-COLA CO,187157.39673996,30201030
CMA,COMERICA INC,11999.7256726685,40101010
SBCF,SEACOAST BANKING CORP/FL,931.989215148926,40101015
BOJA,BOJANGLES' INC,633.110783694458,25301040
IVTY,INVUITY INC,117.953038030308,35101010
DNB,DUN & BRADSTREET CORP,3891.47412713623,20202020
ARKR,ARK RESTAURANTS CORP,85.9515320892334,25301040
FMBI,FIRST MIDWEST BANCORP INC,2268.87455216026,40101015
FPRX,FIVE PRIME THERAPEUTICS INC,827.999592864246,35201010
AAOI,APPLIED OPTOELECTRONICS INC,1214.59626347321,45201020
PLNT,PLANET FITNESS INC,1989.67988624497,25301030
ELGX,ENDOLOGIX INC,353.389399327527,35101020
CUZ,COUSINS PROPERTIES INC,3594.13285134151,60101040
CASM,CAS MEDICAL SYSTEMS INC,26.8091574068985,35101010
DSKE,DASEKE INC,374.142340523984,20304020
KRP,KIMBELL ROYALTY PARTNRS,308.530360031128,10102020
RMGN,RMG NETWORKS HOLDING CORP,30.7949891903847,45203010
F,FORD MOTOR CO,43753.449845314,25102010
TTGT,TECHTARGET INC,247.690639171286,45101010
JOB,GEE GROUP INC,56.8042483329773,20202010
GIS,GENERAL MILLS INC,32209.7495471039,30202030
GIMO,GIGAMON INC,1390.60900746917,45103020
BBBY,BED BATH & BEYOND INC,5141.53139613953,25504060
GEO,GEO GROUP INC,3488.97973251343,60101080
TST,THESTREET INC,32.7780538783031,40203040
XPO,XPO LOGISTICS INC,5870.25364480942,20301010
VCRA,VOCERA COMMUNICATIONS INC,700.792478639312,35103010
HD,HOME DEPOT INC,187307.096328735,25504030
JACK,JACK IN THE BOX INC,3060.00106114449,25301040
CYTR,CYTRX CORP,59.3614501953125,35201010
AMRK,A-MARK PRECIOUS METALS INC,114.893890719444,40201040
JILL,J JILL INC,482.102319525729,25504010
HURN,HURON CONSULTING GROUP INC,920.321731379518,20202020
SNAK,INVENTURE FOODS INC,81.4273578611756,30202030
AMTX,AEMETIS INC,25.4182391779518,10102030
CART,CAROLINA TRUST BANCSHARES,32.3061663985252,40101015
MHK,MOHAWK INDUSTRIES INC,16976.5210887976,25201020
MVIS,MICROVISION INC,143.056196964073,45203010
ATLC,ATLANTICUS HOLDINGS CORP,37.7563024081455,40202010
HVT,HAVERTY FURNITURE,489.984035583497,25504060
STKS,THE ONE GROUP HOSPITALITY,50.3517672057092,25301040
SBUX,STARBUCKS CORP,86601.4106372986,25301040
DAVE,FAMOUS DAVES OF AMERICA INC,27.1362013776779,25301040
CBS,CBS CORP,24574.6604347229,25401020
ZTS,ZOETIS INC,29435.4898334765,35202010
PRFT,PERFICIENT INC,563.105774462689,45102010
TLP,TRANSMONTAIGNE PARTNERS LP,676.812999383721,10102040
ABMD,ABIOMED INC,5819.02943317237,35101010
CTRE,CARETRUST REIT INC,1329.12542678806,60101050
LAD,LITHIA MOTORS INC  -CL A,2265.02771576843,25504050
LGND,LIGAND PHARMACEUTICAL INC,2391.66011883243,35201010
ULBI,ULTRALIFE CORP,92.9358615875244,20104010
NTCT,NETSCOUT SYSTEMS INC,3129.93655994415,45201020
FSP,FRANKLIN STREET PROPERTIES,1211.71216263412,60101040
XBIO,XENETIC BIOSCIENCES PLC,25.8710953011755,35201010
MU,MICRON TECHNOLOGY INC,30392.8794937134,45301020
MAT,MATTEL INC,7564.60810862732,25202010
EQBK,EQUITY BANCSHARES INC,363.131522792816,40101015
JMBA,JAMBA INC,111.136193752289,25301040
MG,MISTRAS GROUP INC,610.209682114124,20202020
JRJR,JRJR33 INC,17.6945851757843,25502020
DPLO,DIPLOMAT PHARMACY INC,1171.3508659479,35102015
HMNY,HELIOS AND MATHESON ANALYTIC,12.1383511054501,45102010
IBIO,IBIO INC,32.9738481574941,35201010
CZWI,CITIZENS COMMUNITY BANCORP,74.528047990799,40102010
FRC,FIRST REPUBLIC BANK,14180.2605,40101015
KE,KIMBALL ELECTRONICS INC,441.008749008179,45203020
RETA,REATA PHARMACEUTICALS INC,511.277861055365,35202010
MMS,MAXIMUS INC,4051.37491226196,45102020
ALSK,ALASKA COMMUNICATIONS SYS GP,109.916094175243,50101020
FORM,FORMFACTOR INC,946.072361817904,45301010
ADMP,ADAMIS PHARMACEUTICALS CORP,82.4682784080505,35202010
OC,OWENS CORNING,6838.09990692139,20102010
SRE,SEMPRA ENERGY,27800.7605361938,55103010
TPC,TUTOR PERINI CORP,1287.07508136977,20103010
WTR,AQUA AMERICA INC,5567.22711774254,55104010
VLO,VALERO ENERGY CORP,28412.7176817285,10102030
AMMA,ALLIANCE MMA INC,10.8267727385669,25401030
TTD,TRADE DESK INC,2044.30738998657,45101010
NOVN,NOVAN INC,79.5280607599161,35202010
AXR,AMREP CORP,50.406403180401,20201070
APA,APACHE CORP,18991.2915299661,10102020
BSTG,BIOSTAGE INC,11.1535293440058,35201010
