gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,revt,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
175263,20211231,2021,INDL,C,D,STD,WU,WESTERN UNION CO,USD,5070.8000,0001365135,A,4510,451020,45,45102020,522320,6099
175307,20211231,2021,FS,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,925.8220,0001364250,A,6010,601010,60,60101040,531120,6798
175307,20211231,2021,INDL,C,D,STD,DEI,DOUGLAS EMMETT INC,USD,917.0080,0001364250,A,6010,601010,60,60101040,531120,6798
175404,20211231,2021,INDL,C,D,STD,FSLR,FIRST SOLAR INC,USD,2858.2770,0001274494,A,4530,453010,45,45301020,334413,3674
175457,20211130,2021,INDL,C,D,STD,BYRN,BYRNA TECHNOLOGIES INC,USD,42.1600,0001354866,A,2010,201010,20,20101010,332994,3480
175550,20211231,2021,INDL,C,D,STD,DBV,INVS DB G10 CURR HARVEST FD,USD,,,A,,,,,,6722
175900,20210930,2021,INDL,C,D,STD,SBH,SALLY BEAUTY HOLDINGS INC,USD,3874.9970,0001368458,A,2550,255040,25,25504040,446120,5990
175955,20211231,2021,INDL,C,D,STD,IPGP,IPG PHOTONICS CORP,USD,1460.8600,0001111928,A,4520,452030,45,45203020,334413,3674
176022,20211231,2021,INDL,C,D,STD,EBS,EMERGENT BIOSOLUTIONS INC,USD,1792.7000,0001367644,A,3520,352010,35,35201010,325414,2836
176247,20211231,2021,INDL,C,D,STD,AIMC,ALTRA INDUSTRIAL MOTION CORP,USD,1899.8000,0001374535,A,2010,201060,20,20106020,333613,3560
176392,20211231,2021,INDL,C,D,STD,DGL,INVS DB GOLD FUND,USD,,,A,,,,,,6722
176393,20211231,2021,INDL,C,D,STD,DBO,INVESCO DB OIL FUND,USD,,,A,,,,,,6722
176394,20211231,2021,INDL,C,D,STD,DBP,INVESCO DB PRECIOUS METALS,USD,,,A,,,,,,6722
176395,20211231,2021,INDL,C,D,STD,DBB,INVS DB BASE METALS FUND,USD,,,A,,,,,,6722
176396,20211231,2021,INDL,C,D,STD,DBS,INVESCO DB SILVER FUND,USD,,,A,,,,,,6722
176397,20211231,2021,INDL,C,D,STD,DBA,INVS DB AGRICULTURE FUND,USD,,,A,,,,,,6722
176398,20211231,2021,INDL,C,D,STD,DBE,INVESCO DB ENERGY FUND,USD,,,A,,,,,,6722
176567,20210630,2021,INDL,C,D,STD,SMCI,SUPER MICRO COMPUTER INC,USD,3557.4220,0001375365,A,4520,452020,45,45202030,334111,3570
176572,20210630,2021,INDL,C,D,STD,AVNW,AVIAT NETWORKS INC,USD,274.9110,0001377789,A,4520,452010,45,45201020,334220,3663
176593,20211231,2021,INDL,C,D,STD,PRTS,CARPARTS COM INC,USD,582.4400,0001378950,A,2550,255020,25,25502020,454110,5961
176670,20210630,2021,INDL,C,D,STD,ARAY,ACCURAY INC,USD,396.2890,0001138723,A,3510,351010,35,35101010,334510,3845
176699,20211231,2021,INDL,C,D,STD,FXY,INVS CURRSHS JAPANESE YEN TR,USD,,,A,,,,,,6722
176701,20211231,2021,INDL,C,D,STD,IBKR,INTERACTIVE BROKERS GROUP,USD,2938.0000,0001381197,A,4020,402030,40,40203020,523120,6211
176742,20211231,2021,INDL,C,D,STD,UUP,INVESCO DB USD INDEX BUL ETF,USD,,,A,,,,,,6722
176743,20211231,2021,INDL,C,D,STD,UDN,INVS DB US DOLLAR IDX BEARSH,USD,,,A,,,,,,6722
176766,20210930,2021,FS,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,444.6500,0001381668,A,4010,401020,40,40102010,522120,6035
176766,20210930,2021,INDL,C,D,STD,TFSL,TFS FINANCIAL CORP,USD,444.6500,0001381668,A,4010,401020,40,40102010,522120,6035
176928,20210630,2021,INDL,C,D,STD,BR,BROADRIDGE FINANCIAL SOLUTNS,USD,4993.7000,0001383312,A,4510,451020,45,45102020,541512,7373
177111,20211231,2021,INDL,C,D,STD,TTGT,TECHTARGET INC,USD,263.4270,0001293282,A,5020,502010,50,50201010,5418,7310
177207,20211231,2021,INDL,C,D,STD,UNG,UNITED STATES NATURAL GAS FD,USD,,,A,,,,,,6722
177257,20211231,2021,INDL,C,D,STD,INFN,INFINERA CORP,USD,1425.2050,0001138639,A,4520,452010,45,45201020,334118,3576
177287,20211231,2021,INDL,C,D,STD,JAZZ,JAZZ PHARMACEUTICALS PLC,USD,3094.2380,0001232524,A,3520,352020,35,35202010,325412,2834
177315,20211231,2021,INDL,C,D,STD,LLNW,LIMELIGHT NETWORKS INC,USD,217.6300,0001391127,A,4510,451020,45,45102030,517311,7370
177744,20211231,2021,INDL,C,D,STD,PRO,PROS HOLDINGS INC,USD,251.4230,0001392972,A,4510,451030,45,45103010,518210,7370
177881,20211231,2021,INDL,C,D,STD,MASI,MASIMO CORP,USD,1239.1530,0000937556,A,3510,351010,35,35101010,334510,3845
177966,20211231,2021,INDL,C,D,STD,ALSN,ALLISON TRANSMISSION HLDGS,USD,2402.0000,0001411207,A,2010,201060,20,20106010,336350,3714
177983,20211231,2021,INDL,C,D,STD,G,GENPACT LTD,USD,4022.2110,0001398659,A,4510,451020,45,45102020,518210,7374
178073,20211231,2021,INDL,C,D,STD,RILY,B. RILEY FINANCIAL INC,USD,1740.5610,0001464790,A,4020,402030,40,40203020,541990,7389
178083,20220131,2021,INDL,C,D,STD,VMW,VMWARE INC -CL A,USD,12851.0000,0001124610,A,4510,451030,45,45103020,541512,7373
178310,20211231,2021,INDL,C,D,STD,TDC,TERADATA CORP,USD,1917.0000,0000816761,A,4510,451030,45,45103020,518210,7370
178507,20211231,2021,INDL,C,D,STD,MSCI,MSCI INC,USD,2043.5440,0001408198,A,4020,402030,40,40203040,523930,6282
178539,20211231,2021,FS,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,306.4400,0001407623,A,6010,601010,60,60101070,531120,6798
178539,20211231,2021,INDL,C,D,STD,ROIC,RETAIL OPPORTUNITY INVTS CP,USD,284.1000,0001407623,A,6010,601010,60,60101070,531120,6798
178545,20211231,2021,FS,C,D,STD,FFNW,FIRST FINANCIAL NORTHWEST,USD,57.6600,0001401564,A,4010,401010,40,40101015,522110,6020
178545,20211231,2021,INDL,C,D,STD,FFNW,FIRST FINANCIAL NORTHWEST,USD,57.6600,0001401564,A,4010,401010,40,40101015,522110,6020
178703,20211231,2021,INDL,C,D,STD,PZN,PZENA INVESTMENT MANAGEMENT,USD,199.3340,0001399249,A,4020,402030,40,40203010,523920,6282
178803,20211231,2021,INDL,C,D,STD,ENSG,ENSIGN GROUP INC,USD,2627.4610,0001125376,A,3510,351020,35,35102020,623110,8051
178823,20211231,2021,INDL,C,D,STD,UIHC,UNITED INSURANCE HOLDINGS CO,USD,634.5270,0001401521,A,4030,403010,40,40301040,524126,6331
178834,20211231,2021,FS,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,186.7510,0001493225,A,4010,401020,40,40102010,522120,6035
178834,20211231,2021,INDL,C,D,STD,NFBK,NORTHFIELD BANCORP INC,USD,186.7510,0001493225,A,4010,401020,40,40102010,522120,6035
178862,20211231,2021,INDL,C,D,STD,CIM,CHIMERA INVESTMENT CORP,USD,1420.2160,0001409493,A,4020,402040,40,40204010,525990,6798
178976,20210630,2021,INDL,C,D,STD,LRN,STRIDE INC,USD,1536.7600,0001157408,A,2530,253020,25,25302010,611110,8200
179048,20211231,2021,FS,C,D,STD,ACBI,ATLANTIC CAP BANCSHARES INC,USD,122.9320,0001461755,A,4010,401010,40,40101015,522110,6020
179048,20211231,2021,INDL,C,D,STD,ACBI,ATLANTIC CAP BANCSHARES INC,USD,122.9320,0001461755,A,4010,401010,40,40101015,522110,6020
179058,20210331,2020,INDL,C,D,STD,OESX,ORION ENERGY SYSTEMS INC,USD,116.8960,0001409375,A,2010,201040,20,20104010,335122,3640
179059,20211231,2021,INDL,C,D,STD,USL,UNITED STATES 12 MNTH OIL LP,USD,,,A,,,,,,6722
179077,20210930,2021,FS,C,D,STD,FOR,FORESTAR GROUP INC,USD,1329.7000,0001406587,A,6010,601020,60,60102030,237210,6552
179077,20210930,2021,INDL,C,D,STD,FOR,FORESTAR GROUP INC,USD,1325.8000,0001406587,A,6010,601020,60,60102030,237210,6552
179234,20211231,2021,FS,C,D,STD,SFBC,SOUND FINANCIAL BANCORP INC,USD,41.2030,0001541119,A,4010,401010,40,40101015,522120,6035
179234,20211231,2021,INDL,C,D,STD,SFBC,SOUND FINANCIAL BANCORP INC,USD,41.2030,0001541119,A,4010,401010,40,40101015,522120,6035
179413,20210630,2021,INDL,C,D,STD,CSII,CARDIOVASCULAR SYSTEMS INC,USD,258.9730,0001180145,A,3510,351010,35,35101010,339112,3841
179437,20211231,2021,INDL,C,D,STD,AWK,AMERICAN WATER WORKS CO INC,USD,3930.0000,0001410636,A,5510,551040,55,55104010,221310,4941
179461,20210630,2021,INDL,C,D,STD,AYTU,AYTU BIOPHARMA INC,USD,65.6320,0001385818,A,3520,352020,35,35202010,325414,2836
179521,20211231,2021,INDL,C,D,STD,UGA,UNITED STATES GASOLINE FD LP,USD,,,A,,,,,,6722
179583,20210630,2021,INDL,C,D,STD,FN,FABRINET,USD,1879.3500,0001408710,A,4520,452030,45,45203020,3344,3670
179621,20211231,2021,INDL,C,D,STD,PM,PHILIP MORRIS INTERNATIONAL,USD,31651.0000,0001413329,A,3020,302030,30,30203010,312230,2111
179657,20210930,2021,INDL,C,D,STD,HI,HILLENBRAND INC,USD,2864.8000,0001417398,A,2010,201060,20,20106020,3339,3530
179686,20211231,2021,INDL,C,D,STD,ZGNX,ZOGENIX INC,USD,81.6900,0001375151,A,3520,352020,35,35202010,325412,2834
179690,20211231,2021,INDL,C,D,STD,SWI,SOLARWINDS CORP,USD,718.6320,0001739942,A,4510,451020,45,45102030,518210,7370
179834,20211231,2021,INDL,C,D,STD,CDNA,CAREDX INC,USD,296.3970,0001217234,A,3520,352010,35,35201010,325413,2835
179840,20211231,2021,INDL,C,D,STD,FLDM,FLUIDIGM CORP,USD,130.5810,0001162194,A,3520,352030,35,35203010,334516,3826
179841,20211231,2021,INDL,C,D,STD,CDXS,CODEXIS INC,USD,104.7540,0001200375,A,3520,352030,35,35203010,325414,2836
179865,20210630,2021,FS,C,D,STD,WMPN,WILLIAM PENN BANCORP,USD,28.1570,0001828376,A,4010,401020,40,40102010,522120,6036
179865,20210630,2021,INDL,C,D,STD,WMPN,WILLIAM PENN BANCORP,USD,28.1570,0001828376,A,4010,401020,40,40102010,522120,6036
180016,20211231,2021,INDL,C,D,STD,MRC,MRC GLOBAL INC,USD,2666.0000,0001439095,A,2010,201070,20,20107010,423510,5051
180057,20211231,2021,INDL,C,D,STD,IOVA,IOVANCE BIOTHERAPEUTICS INC,USD,0.0000,0001425205,A,3520,352010,35,35201010,325414,2836
180083,20211231,2021,INDL,C,D,STD,LOPE,GRAND CANYON EDUCATION INC,USD,896.5640,0001434588,A,2530,253020,25,25302010,611310,8200
180109,20210930,2021,FS,C,D,STD,MLVF,MALVERN BANCORP INC,USD,42.1790,0001550603,A,4010,401010,40,40101015,522110,6020
180109,20210930,2021,INDL,C,D,STD,MLVF,MALVERN BANCORP INC,USD,42.1790,0001550603,A,4010,401010,40,40101015,522110,6020
180183,20211231,2021,FS,C,D,STD,HBCP,HOME BANCORP INC,USD,123.6320,0001436425,A,4010,401020,40,40102010,522120,6035
180183,20211231,2021,INDL,C,D,STD,HBCP,HOME BANCORP INC,USD,123.6320,0001436425,A,4010,401020,40,40102010,522120,6035
180228,20211231,2021,FS,C,D,STD,IVR,INVESCO MORTGAGE CAPITAL INC,USD,-73.8260,0001437071,A,4020,402040,40,40204010,525990,6798
180228,20211231,2021,INDL,C,D,STD,IVR,INVESCO MORTGAGE CAPITAL INC,USD,170.0720,0001437071,A,4020,402040,40,40204010,525990,6798
180272,20211231,2021,INDL,C,D,STD,BKI,BLACK KNIGHT INC,USD,1475.2000,0001627014,A,4510,451030,45,45103010,518210,7370
180405,20211231,2021,INDL,C,D,STD,ATVI,ACTIVISION BLIZZARD INC,USD,8803.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180423,20211231,2021,INDL,C,D,STD,TREE,LENDINGTREE INC,USD,1098.4990,0001434621,A,4020,402020,40,40202010,522310,6163
180466,20211231,2021,INDL,C,D,STD,JBT,JOHN BEAN TECHNOLOGIES,USD,1868.3000,0001433660,A,2010,201060,20,20106020,333241,3550
180483,20210930,2021,INDL,C,D,STD,BERY,BERRY GLOBAL GROUP INC,USD,13850.0000,0001378992,A,1510,151030,15,15103010,3261,3080
180652,20211231,2021,INDL,C,D,STD,VRSK,VERISK ANALYTICS INC,USD,2998.6000,0001442145,A,2020,202020,20,20202020,524298,6411
180683,20210630,2021,INDL,C,D,STD,IBIO,IBIO INC,USD,2.3830,0001420720,A,3520,352010,35,35201010,325414,2836
180711,20211031,2021,INDL,C,D,STD,AVGO,BROADCOM INC,USD,27450.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180822,20211231,2021,INDL,C,D,STD,MHH,MASTECH DIGITAL INC,USD,222.0120,0001437226,A,2020,202020,20,20202010,561311,7361
180958,20210930,2021,FS,C,D,STD,FSFG,FIRST SAVINGS FINANCIAL GP,USD,185.6950,0001435508,A,4010,401010,40,40101015,522110,6020
180958,20210930,2021,INDL,C,D,STD,FSFG,FIRST SAVINGS FINANCIAL GP,USD,185.6950,0001435508,A,4010,401010,40,40101015,522110,6020
181104,20211231,2021,INDL,C,D,STD,MDRX,ALLSCRIPTS HEALTHCARE SOLTNS,USD,1503.0000,0001124804,A,3510,351030,35,35103010,519130,7370
181269,20211231,2021,INDL,C,D,STD,GPRE,GREEN PLAINS INC,USD,2827.1680,0001309402,A,1010,101020,10,10102030,325193,2860
181820,20211231,2021,FS,C,D,STD,FSBW,FS BANCORP INC,USD,133.8870,0001530249,A,4010,401020,40,40102010,522120,6036
181820,20211231,2021,INDL,C,D,STD,FSBW,FS BANCORP INC,USD,133.8870,0001530249,A,4010,401020,40,40102010,522120,6036
181876,20211231,2021,INDL,C,D,STD,ULE,PROSHARES ULTRA EURO,USD,,,A,,,,,,6722
181931,20211231,2021,INDL,C,D,STD,CLW,CLEARWATER PAPER CORP,USD,1772.6000,0001441236,A,1510,151050,15,15105020,322291,2670
181989,20211231,2021,INDL,C,D,STD,SLCA,U S SILICA HOLDINGS INC,USD,1054.9790,0001524741,A,1010,101010,10,10101020,212322,1400
183377,20211231,2021,INDL,C,D,STD,FTNT,FORTINET INC,USD,3342.2000,0001262039,A,4510,451030,45,45103020,334118,3577
183606,20211231,2021,FS,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,429.5360,0001467760,A,4020,402040,40,40204010,525990,6798
183606,20211231,2021,INDL,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,450.8530,0001467760,A,4020,402040,40,40204010,525990,6798
183636,20211231,2021,INDL,C,D,STD,RCM,R1 RCM INC,USD,1474.6000,0001472595,A,3510,351020,35,35102015,561110,8741
183640,20211231,2021,INDL,C,D,STD,IRDM,IRIDIUM COMMUNICATIONS INC,USD,614.5000,0001418819,A,5010,501010,50,50101010,517410,4899
183780,20211231,2021,INDL,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,639.8340,0001465740,A,4020,402040,40,40204010,525990,6798
183822,20211231,2021,FS,C,D,STD,ARR,ARMOUR RESIDENTIAL REIT INC,USD,57.3880,0001428205,A,4020,402040,40,40204010,525990,6798
183822,20211231,2021,INDL,C,D,STD,ARR,ARMOUR RESIDENTIAL REIT INC,USD,5.2070,0001428205,A,4020,402040,40,40204010,525990,6798
183833,20211231,2021,FS,C,D,STD,TRNO,TERRENO REALTY CORP,USD,240.0790,0001476150,A,6010,601010,60,60101020,531120,6798
183833,20211231,2021,INDL,C,D,STD,TRNO,TERRENO REALTY CORP,USD,222.7520,0001476150,A,6010,601010,60,60101020,531120,6798
183869,20211231,2021,INDL,C,D,STD,UNL,UNITED STATES 12 NAT GAS LP,USD,,,A,,,,,525910,6722
183902,20211231,2021,INDL,C,D,STD,EFC,ELLINGTON FINANCIAL INC,USD,233.6090,0001411342,A,4020,402040,40,40204010,523920,6282
183903,20211231,2021,INDL,C,D,STD,CALX,CALIX INC,USD,679.3940,0001406666,A,4520,452010,45,45201020,334210,3661
183932,20210930,2021,INDL,C,D,STD,HGSH,CHINA HGS REAL ESTATE INC,USD,58.4910,0001158420,A,6010,601020,60,60102030,237210,6552
183974,20211231,2021,INDL,C,D,STD,SPSC,SPS COMMERCE INC,USD,385.2760,0001092699,A,4510,451030,45,45103010,519130,7370
184077,20211231,2021,INDL,C,D,STD,CLPT,CLEARPOINT NEURO INC,USD,16.2990,0001285550,A,3510,351010,35,35101010,334510,3845
184167,20211231,2021,FS,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,,0000860413,A,4010,401010,40,40101015,522110,6020
184167,20211231,2021,INDL,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,,0000860413,A,4010,401010,40,40101015,522110,6020
184256,20211231,2021,INDL,C,D,STD,IRWD,IRONWOOD PHARMACEUTICALS INC,USD,413.7530,0001446847,A,3520,352010,35,35201010,325412,2834
184259,20210630,2021,INDL,C,D,STD,SANW,S&W SEED CO,USD,84.0490,0001477246,A,3020,302020,30,30202010,111998,0100
184392,20211231,2021,INDL,C,D,STD,GDOT,GREEN DOT CORP,USD,1414.4100,0001386278,A,4020,402020,40,40202010,522320,7389
184551,20211231,2021,INDL,C,D,STD,MXL,MAXLINEAR INC,USD,892.3980,0001288469,A,4530,453010,45,45301020,334413,3674
184576,20211231,2021,INDL,C,D,STD,ENV,ENVESTNET INC,USD,1186.5170,0001337619,A,4510,451030,45,45103010,523920,6282
184604,20210630,2021,INDL,C,D,STD,AOSL,ALPHA AND OMEGA SEMICONDUCTO,USD,656.9020,0001387467,A,4530,453010,45,45301020,334413,3674
184688,20211231,2021,INDL,C,D,STD,CLDT,CHATHAM LODGING TRUST,USD,202.9870,0001476045,A,6010,601010,60,60101030,531120,6798
184700,20211231,2021,INDL,C,D,STD,FLT,FLEETCOR TECHNOLOGIES INC,USD,2833.7360,0001175454,A,4510,451020,45,45102020,518210,7374
184717,20211231,2021,INDL,C,D,STD,AMRS,AMYRIS INC,USD,341.8170,0001365916,A,1510,151010,15,15101050,325199,2860
184725,20211231,2021,INDL,C,D,STD,NXPI,NXP SEMICONDUCTORS NV,USD,11063.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184748,20211231,2021,INDL,C,D,STD,QUAD,QUAD/GRAPHICS INC,USD,2960.4000,0001481792,A,2020,202010,20,20201010,323111,2750
184899,20211231,2021,FS,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,9221.0000,0001472787,A,4030,403010,40,40301040,524127,6361
184899,20211231,2021,INDL,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,9214.0000,0001472787,A,4030,403010,40,40301040,524127,6361
184937,20211231,2021,INDL,C,D,STD,USCI,UNITED STATES COMMDY IDX FD,USD,,,A,,,,,334510,6722
184996,20211231,2021,INDL,C,D,STD,TSLA,TESLA INC,USD,53823.0000,0001318605,A,2510,251020,25,25102010,336111,3711
185018,20211231,2021,INDL,C,D,STD,HPP,HUDSON PACIFIC PPTYS INC,USD,906.8040,0001482512,A,6010,601010,60,60101040,531120,6798
185128,20211231,2021,INDL,C,D,STD,AMRC,AMERESCO INC,USD,1215.6970,0001488139,A,2010,201030,20,20103010,237130,1600
185138,20211231,2021,INDL,C,D,STD,VPG,VISHAY PRECISION GROUP INC,USD,317.9190,0001487952,A,4520,452030,45,45203010,334413,3674
185210,20210930,2021,INDL,C,D,STD,CLCN,CREATIVE LEARNING CORP,USD,2.1950,0001394638,A,2530,253020,25,25302010,611699,8200
185339,20211231,2021,FS,C,D,STD,STAG,STAG INDUSTRIAL INC,USD,660.2600,0001479094,A,6010,601010,60,60101020,531120,6798
185339,20211231,2021,INDL,C,D,STD,STAG,STAG INDUSTRIAL INC,USD,562.2800,0001479094,A,6010,601010,60,60101020,531120,6798
185370,20211231,2021,INDL,C,D,STD,WD,WALKER & DUNLOP INC,USD,1259.1780,0001497770,A,4010,401020,40,40102010,522292,6162
185453,20211231,2021,INDL,C,D,STD,WSR,WHITESTONE REIT,USD,126.0900,0001175535,A,6010,601010,60,60101070,531120,6798
185549,20211231,2021,FS,C,D,STD,AAT,AMERICAN ASSETS TRUST INC,USD,379.1390,0001500217,A,6010,601010,60,60101010,531120,6798
185549,20211231,2021,INDL,C,D,STD,AAT,AMERICAN ASSETS TRUST INC,USD,376.1520,0001500217,A,6010,601010,60,60101010,531120,6798
185624,20211231,2021,INDL,C,D,STD,SAVE,SPIRIT AIRLINES INC,USD,3230.7750,0001498710,A,2030,203020,20,20302010,481111,4512
185824,20211231,2021,FS,C,D,STD,BKU,BANKUNITED INC,USD,1093.6010,0001504008,A,4010,401010,40,40101015,522110,6020
185824,20211231,2021,INDL,C,D,STD,BKU,BANKUNITED INC,USD,1093.6010,0001504008,A,4010,401010,40,40101015,522110,6020
185952,20211031,2021,INDL,C,D,STD,REVG,REV GROUP INC,USD,2380.8000,0001687221,A,2010,201060,20,20106010,336211,3713
186129,20211231,2021,INDL,C,D,STD,SREV,SERVICESOURCE INTL INC,USD,195.7040,0001310114,A,4510,451020,45,45102010,541512,7370
186310,20211231,2021,INDL,C,D,STD,HII,HUNTINGTON INGALLS IND INC,USD,9524.0000,0001501585,A,2010,201010,20,20101010,336611,3730
186360,20210331,2020,INDL,C,D,STD,THR,THERMON GROUP HOLDINGS INC,USD,276.1810,0001489096,A,2010,201040,20,20104010,335999,3690
186363,20211231,2021,INDL,C,D,STD,RLJ,RLJ LODGING TRUST,USD,786.1830,0001511337,A,6010,601010,60,60101030,531120,6798
186501,20210331,2020,INDL,C,D,STD,NGL,NGL ENERGY PARTNERS LP,USD,5227.0230,0001504461,A,1010,101020,10,10102040,454310,5900
186671,20211231,2021,INDL,C,D,STD,MITT,AG MORTGAGE INVESTMENT TRUST,USD,104.2860,0001514281,A,4020,402040,40,40204010,525990,6798
186773,20211231,2021,INDL,C,D,STD,SXC,SUNCOKE ENERGY INC,USD,1456.0000,0001514705,A,1510,151040,15,15104050,324199,3312
186834,20210331,2020,INDL,C,D,STD,ACST,ACASTI PHARMA INC,USD,0.1960,0001444192,A,3520,352020,35,35202010,325411,2833
186858,20210930,2021,INDL,C,D,STD,ARMK,ARAMARK,USD,12095.9650,0001584509,A,2530,253010,25,25301040,722320,5812
186904,20210930,2021,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,49.4380,0000827876,A,4510,451030,45,45103010,518210,7370
186960,20211231,2021,INDL,C,D,STD,CHEF,CHEFS' WAREHOUSE INC,USD,1745.7570,0001517175,A,3010,301010,30,30101020,4244,5140
186989,20211231,2021,INDL,C,D,STD,MPC,MARATHON PETROLEUM CORP,USD,119983.0000,0001510295,A,1010,101020,10,10102030,324110,2911
187122,20210331,2020,INDL,C,D,STD,LVO,LIVEONE INC,USD,65.2300,0001491419,A,5020,502020,50,50202010,519130,7370
187164,20211231,2021,FS,C,D,STD,HMST,HOMESTREET INC,USD,364.2700,0001518715,A,4010,401010,40,40101015,522110,6020
187164,20211231,2021,INDL,C,D,STD,HMST,HOMESTREET INC,USD,364.2700,0001518715,A,4010,401010,40,40101015,522110,6020
187253,20211231,2021,INDL,C,D,STD,RM,REGIONAL MANAGEMENT CORP,USD,428.3510,0001519401,A,4020,402020,40,40202010,522291,6141
187406,20211231,2021,INDL,C,D,STD,AMCX,AMC NETWORKS INC,USD,3077.6080,0001514991,A,5020,502010,50,50201020,515120,4833
187450,20211231,2021,INDL,C,D,STD,ENPH,ENPHASE ENERGY INC,USD,1382.0490,0001463101,A,4530,453010,45,45301010,334413,3674
187462,20210630,2021,INDL,C,D,STD,UI,UBIQUITI INC,USD,1898.0940,0001511737,A,4520,452010,45,45201020,334220,3663
187550,20211231,2021,INDL,C,D,STD,ASPN,ASPEN AEROGELS INC,USD,121.6220,0001145986,A,1510,151010,15,15101050,326150,3086
187576,20211231,2021,INDL,C,D,STD,ZNGA,ZYNGA INC,USD,2800.5000,0001439404,A,5020,502020,50,50202020,511210,7372
187596,20210630,2021,FS,C,D,STD,IROQ,IF BANCORP INC,USD,30.5850,0001514743,A,4010,401020,40,40102010,522120,6035
187596,20210630,2021,INDL,C,D,STD,IROQ,IF BANCORP INC,USD,30.5850,0001514743,A,4010,401020,40,40102010,522120,6035
187692,20211231,2021,INDL,C,D,STD,REGI,RENEWABLE ENERGY GROUP INC,USD,3244.0500,0001463258,A,1010,101020,10,10102030,324199,2990
187739,20211231,2021,INDL,C,D,STD,VCRA,VOCERA COMMUNICATIONS INC,USD,234.1850,0001129260,A,3510,351030,35,35103010,334220,3663
187812,20211231,2021,INDL,C,D,STD,MTDR,MATADOR RESOURCES CO,USD,1662.9810,0001520006,A,1010,101020,10,10102020,2111,1311
187959,20211231,2021,INDL,C,D,STD,BCOV,BRIGHTCOVE INC,USD,211.0930,0001313275,A,4510,451020,45,45102030,518210,7370
187961,20211231,2021,INDL,C,D,STD,LPI,LAREDO PETROLEUM INC,USD,1394.0750,0001528129,A,1010,101020,10,10102020,2111,1311
189459,20211231,2021,INDL,C,D,STD,CG,CARLYLE GROUP INC,USD,8782.1000,0001527166,A,4020,402030,40,40203010,523920,6282
189579,20211231,2021,INDL,C,D,STD,GO,GROCERY OUTLET HLDNG CORP,USD,3079.5820,0001771515,A,3010,301010,30,30101030,445110,5411
189594,20211231,2021,INDL,C,D,STD,VVNT,VIVINT SMART HOME INC,USD,1479.3880,0001713952,A,2530,253020,25,25302020,561621,7380
190355,20211231,2021,INDL,C,D,STD,AXGN,AXOGEN INC,USD,127.3580,0000805928,A,3510,351010,35,35101010,339113,3842
190455,20210731,2021,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,743.2670,0001528396,A,4510,451030,45,45103010,511210,7372
190963,20211231,2021,FS,C,D,STD,NBHC,NATIONAL BANK HLDGS CORP,USD,311.3290,0001475841,A,4010,401010,40,40101015,522110,6020
190963,20211231,2021,INDL,C,D,STD,NBHC,NATIONAL BANK HLDGS CORP,USD,311.3290,0001475841,A,4010,401010,40,40101015,522110,6020
192255,20211231,2021,INDL,C,D,STD,ACHC,ACADIA HEALTHCARE CO INC,USD,2314.3940,0001520697,A,3510,351020,35,35102020,622210,8060
196268,20211231,2021,INDL,C,D,STD,YELP,YELP INC,USD,1031.8390,0001345016,A,5020,502030,50,50203010,519130,7370
198058,20210331,2020,INDL,C,D,STD,CPRI,CAPRI HOLDINGS LTD,USD,4060.0000,0001530721,A,2520,252030,25,25203010,315,2300
233491,20211231,2021,INDL,C,D,STD,MX,MAGNACHIP SEMICONDUCTOR CORP,USD,474.2300,0001325702,A,4530,453010,45,45301020,334413,3674
253355,20210630,2021,INDL,C,D,STD,RCEL,AVITA MEDICAL INC,USD,29.2320,0001762303,A,3520,352010,35,35201010,325412,2834
253501,20210630,2021,INDL,C,D,STD,PLL,PIEDMONT LITHIUM INC,USD,0.0000,0001728205,A,1510,151040,15,15104020,212393,1400
254096,20211231,2021,INDL,C,D,STD,PSTV,PLUS THERAPEUTICS INC,USD,0.0000,0001095981,A,3520,352010,35,35201010,325414,2836
